date_time,traffic_volume,temp,rain_1h,snow_1h,clouds_all,holiday,weather_main,weather_description,hour,day,month,year,day_of_week,is_weekend,is_rush_hour,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,temperature_celsius,traffic_lag_1,traffic_lag_2,traffic_lag_3,traffic_lag_6,traffic_lag_12,traffic_lag_24,traffic_lag_48,traffic_rolling_mean_3,traffic_rolling_mean_6,traffic_rolling_mean_12,traffic_rolling_mean_24,traffic_rolling_std_6,traffic_rolling_std_24,traffic_change_1h,traffic_change_3h,target_next_hour
2013-01-28 07:00:00,5381.5,270.535,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,7,28,1,2013,0,0,1,0.9659258262890684,-0.2588190451025206,0.0,1.0,0.4999999999999999,0.8660254037844387,-2.615000000000009,5198.0,2474.0,1404.0,273.0,1596.0,1153.0,2052.0,3025.333333333333,1657.3333333333333,1356.0,2041.3541666666667,1943.4391852246292,1313.9874054651352,2724.0,3794.0,5565.0
2013-01-28 08:00:00,5565.0,271.13,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,8,28,1,2013,0,0,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.4999999999999999,0.8660254037844387,-2.019999999999982,5381.5,5198.0,2474.0,261.0,1408.0,1839.0,2755.0,4351.166666666667,2508.75,1671.4583333333333,2217.5416666666665,2301.667042601935,1464.5571961507978,183.5,2907.5,4410.0
2013-01-28 09:00:00,4410.0,272.07,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,9,28,1,2013,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.4999999999999999,0.8660254037844387,-1.079999999999984,5565.0,5381.5,5198.0,334.0,1219.0,2542.0,3373.0,5381.5,3392.75,2017.875,2372.7916666666665,2284.202437394718,1612.6815497168338,183.5,367.0,4221.5
2013-01-28 10:00:00,4221.5,272.6,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,10,28,1,2013,0,0,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.5499999999999545,4410.0,5565.0,5381.5,1404.0,1030.0,3245.0,3991.0,5118.833333333333,4072.0833333333335,2283.7916666666665,2450.625,1731.923047270479,1665.4187960703266,-1155.0,-971.5,4033.0
2013-01-28 11:00:00,4033.0,273.13,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,11,28,1,2013,0,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.0199999999999818,4221.5,4410.0,5565.0,2474.0,692.0,3616.0,4469.0,4732.166666666667,4541.666666666667,2549.75,2491.3125,1147.0303250859065,1697.2931122724149,-188.5,-1343.5,4368.0
2013-01-28 12:00:00,4368.0,273.37,0.0,0.0,90.0,New Years Day,Rain,light rain,12,28,1,2013,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.4999999999999999,0.8660254037844387,0.2200000000000272,4033.0,4221.5,4410.0,5198.0,383.0,3714.5,4947.0,4221.5,4801.5,2828.1666666666665,2508.6875,656.7813943771727,1711.3829000859248,-188.5,-377.0,4583.5
2013-01-28 13:00:00,4583.5,273.11,0.0,0.0,90.0,New Years Day,Rain,light rain,13,28,1,2013,0,0,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.0399999999999636,4368.0,4033.0,4221.5,5381.5,273.0,3813.0,4638.538461538462,4207.5,4663.166666666667,3160.25,2535.9166666666665,643.8481705081443,1736.417950005539,335.0,146.5,4799.0
2013-01-28 14:00:00,4799.0,272.85,0.0,0.0,90.0,New Years Day,Snow,heavy snow,14,28,1,2013,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.2999999999999545,4583.5,4368.0,4033.0,5565.0,261.0,3124.0,4330.076923076923,4328.166666666667,4530.166666666667,3519.458333333333,2568.020833333333,539.7985426681693,1767.8937017964172,215.5,550.5,5102.0
2013-01-28 15:00:00,5102.0,272.80333333333334,0.0,0.0,90.0,New Years Day,Snow,heavy snow,15,28,1,2013,0,0,1,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.3466666666666356,4799.0,4583.5,4368.0,4410.0,334.0,2826.5,4021.6153846153848,4583.5,4402.5,3897.625,2637.8125,268.5185282247908,1822.9999332949712,215.5,431.0,5405.0
2013-01-28 16:00:00,5405.0,272.75666666666666,0.0,0.0,90.0,New Years Day,Snow,heavy snow,16,28,1,2013,0,0,1,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.3933333333333166,5102.0,4799.0,4583.5,4221.5,1404.0,2529.0,3713.153846153846,4828.166666666667,4517.833333333333,4294.958333333333,2732.625,392.4141519704394,1891.139898085392,303.0,518.5,5708.0
2013-01-28 17:00:00,5708.0,272.71,0.0,0.0,90.0,New Years Day,Mist,heavy snow,17,28,1,2013,0,0,1,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.4399999999999977,5405.0,5102.0,4799.0,4033.0,2474.0,2347.0,3404.692307692308,5102.0,4715.083333333333,4628.375,2852.458333333333,497.1418727754552,1967.2637912276423,303.0,606.0,4625.333333333333
2013-01-28 18:00:00,4625.333333333333,272.65666666666664,0.0,0.0,90.0,New Years Day,Mist,heavy snow,18,28,1,2013,0,0,0,-1.0,-1.8369701987210294e-16,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.4933333333333394,5708.0,5405.0,5102.0,4368.0,5198.0,1971.5,3096.230769230769,5405.0,4994.25,4897.875,2992.5,507.6990988765209,2047.701436712159,303.0,606.0,3542.6666666666665
2013-01-28 19:00:00,3542.6666666666665,272.6033333333333,0.0,0.0,90.0,New Years Day,Mist,heavy snow,19,28,1,2013,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.5466666666666242,4625.333333333333,5708.0,5405.0,4583.5,5381.5,1596.0,2787.769230769231,5246.11111111111,5037.138888888889,4850.152777777777,3103.0763888888887,452.032206530435,2061.7755052985744,-1082.666666666667,-779.666666666667,2460.0
2013-01-28 20:00:00,2460.0,272.55,0.0,0.0,90.0,New Years Day,Mist,heavy snow,20,28,1,2013,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.5999999999999659,3542.6666666666665,4625.333333333333,5708.0,4799.0,5565.0,1408.0,2479.3076923076924,4625.333333333333,4863.666666666667,4696.916666666667,3184.1875,757.4653640779914,2038.063695956079,-1082.6666666666663,-2165.333333333333,1953.5
2013-01-28 21:00:00,1953.5,272.505,0.0,0.0,90.25,New Years Day,Mist,heavy snow,21,28,1,2013,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.6449999999999818,2460.0,3542.6666666666665,4625.333333333333,5102.0,4410.0,1219.0,2170.846153846154,3542.6666666666665,4473.833333333333,4438.166666666667,3228.020833333333,1243.4130760844473,2009.3117607684876,-1082.6666666666663,-2165.333333333333,1447.0
2013-01-28 22:00:00,1447.0,272.46000000000004,0.0,0.0,90.5,New Years Day,Mist,heavy snow,22,28,1,2013,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.6899999999999409,1953.5,2460.0,3542.6666666666665,5405.0,4221.5,1030.0,1862.3846153846152,2652.055555555555,3949.0833333333335,4233.458333333333,3258.625,1551.49552135279,1982.80034931446,-506.5,-1589.1666666666663,940.5
2013-01-28 23:00:00,940.5,272.415,0.0,0.0,90.75,New Years Day,Mist,heavy snow,23,28,1,2013,0,0,0,-0.2588190451025215,0.965925826289068,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.7349999999999568,1447.0,1953.5,2460.0,5708.0,4033.0,692.0,1553.9230769230771,1953.5,3289.4166666666665,4002.25,3276.0,1647.1465486646102,1964.1615818986895,-506.5,-1013.0,434.0
2013-01-29 00:00:00,434.0,272.37,0.0,0.0,91.0,New Years Day,Clouds,overcast clouds,0,29,1,2013,1,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.7799999999999727,940.5,1447.0,1953.5,4625.333333333333,4368.0,383.0,1245.4615384615386,1447.0,2494.833333333333,3744.5416666666665,3286.3541666666665,1374.419651262926,1950.5555261663824,-506.5,-1013.0,431.44
2013-01-29 01:00:00,431.44,272.3972,0.0,0.0,90.96,New Years Day,Clouds,overcast clouds,1,29,1,2013,1,0,0,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.7527999999999793,434.0,940.5,1447.0,3542.6666666666665,4583.5,273.0,937.0,940.5,1796.2777777777774,3416.708333333333,3288.4791666666665,1115.820010707906,1947.2800238006332,-506.5,-1013.0,428.88
2013-01-29 02:00:00,428.88,272.4244,0.0,0.0,90.92,New Years Day,Clouds,overcast clouds,2,29,1,2013,1,0,0,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.7255999999999858,431.44,434.0,940.5,2460.0,4799.0,261.0,686.0,601.98,1277.7399999999998,3070.703333333333,3295.080833333333,827.6340891963508,1936.853123680365,-2.5600000000000023,-509.06,426.32
2013-01-29 03:00:00,426.32,272.4516,0.0,0.0,90.88,New Years Day,Clouds,overcast clouds,3,29,1,2013,1,0,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.6983999999999924,428.88,431.44,434.0,1953.5,5102.0,334.0,611.3333333333334,431.44,939.2199999999998,2706.526666666666,3302.075833333334,641.8941933993941,1925.690016541094,-2.5600000000000023,-5.1200000000000045,423.76
2013-01-29 04:00:00,423.76,272.4788,0.0,0.0,90.84,New Years Day,Clouds,overcast clouds,4,29,1,2013,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.6711999999999989,426.32,428.88,431.44,1447.0,5405.0,1404.0,536.6666666666666,428.88,684.6899999999999,2316.8866666666668,3305.9225,425.6125336028627,1919.5858843692845,-2.5600000000000023,-5.1200000000000045,421.2
2013-01-29 05:00:00,421.2,272.50600000000003,0.0,0.0,90.8,New Years Day,Clouds,overcast clouds,5,29,1,2013,1,0,0,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.6439999999999486,423.76,426.32,428.88,940.5,5708.0,2474.0,462.0,426.32,514.1499999999999,1901.783333333333,3265.0791666666664,208.8993647664843,1971.538181914104,-2.5600000000000023,-5.1200000000000045,418.64
2013-01-29 06:00:00,418.64,272.5332,0.0,0.0,90.76,New Years Day,Clouds,overcast clouds,6,29,1,2013,1,0,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.6167999999999552,421.2,423.76,426.32,434.0,4625.333333333333,5198.0,807.5,423.76,427.5999999999999,1461.2166666666665,3179.5458333333336,4.789321438051534,2050.3064893172614,-2.5600000000000023,-5.1200000000000045,416.08
2013-01-29 07:00:00,416.08,272.5604,0.0,0.0,90.72,New Years Day,Clouds,overcast clouds,7,29,1,2013,1,0,1,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.5895999999999617,418.64,421.2,423.76,431.44,3542.6666666666665,5381.5,1153.0,421.2,425.0399999999998,1110.658888888889,2980.4058333333337,4.78932143804014,2077.656352619448,-2.5600000000000023,-5.1200000000000045,413.52
2013-01-29 08:00:00,413.52,272.5876,0.0,0.0,90.68,New Years Day,Clouds,overcast clouds,8,29,1,2013,1,0,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.5623999999999683,416.08,418.64,421.2,428.88,2460.0,5565.0,1839.0,418.64,422.4799999999999,850.11,2773.513333333334,4.789321438028746,2075.386729548608,-2.5600000000000023,-5.1200000000000045,410.96
2013-01-29 09:00:00,410.96,272.6148,0.0,0.0,90.64,New Years Day,Clouds,overcast clouds,9,29,1,2013,1,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.5351999999999748,413.52,416.08,418.64,426.32,1953.5,4410.0,2542.0,416.0799999999999,419.9199999999998,679.57,2558.8683333333333,4.789321438017352,2040.2229532246529,-2.5600000000000023,-5.1200000000000045,408.4
2013-01-29 10:00:00,408.4,272.642,0.0,0.0,90.6,New Years Day,Clouds,overcast clouds,10,29,1,2013,1,0,0,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.5079999999999814,410.96,413.52,416.08,423.76,1447.0,4221.5,3245.0,413.52,417.35999999999984,551.025,2392.241666666667,4.789321438005958,2045.7612395207784,-2.5600000000000023,-5.1200000000000045,405.84
2013-01-29 11:00:00,405.84,272.6692,0.0,0.0,90.56,New Years Day,Clouds,overcast clouds,11,29,1,2013,1,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.4807999999999879,408.4,410.96,413.52,421.2,940.5,4033.0,3616.0,410.96,414.7999999999998,464.475,2233.3625,4.789321437994564,2045.58716655916,-2.5600000000000023,-5.1200000000000045,403.28
2013-01-29 12:00:00,403.28,272.6964,0.0,0.0,90.52,New Years Day,Clouds,overcast clouds,12,29,1,2013,1,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.4535999999999944,405.84,408.4,410.96,418.64,434.0,4368.0,3714.5,408.3999999999999,412.23999999999984,419.92,2082.230833333333,4.78932143798317,2040.8308443242308,-2.5600000000000023,-5.1200000000000045,400.72
2013-01-29 13:00:00,400.72,272.72360000000003,0.0,0.0,90.48,New Years Day,Clouds,overcast clouds,13,29,1,2013,1,0,0,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.4263999999999441,403.28,405.84,408.4,416.08,431.44,4583.5,3813.0,405.84,409.67999999999984,417.36,1917.0341666666664,4.789321437971776,2007.961966961163,-2.5600000000000023,-5.1200000000000045,398.16
2013-01-29 14:00:00,398.16,272.7508,0.0,0.0,90.44,New Years Day,Clouds,overcast clouds,14,29,1,2013,1,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.3991999999999507,400.72,403.28,405.84,413.52,428.88,4799.0,3124.0,403.28,407.11999999999983,414.8,1742.7516666666668,4.789321437960365,1947.0618026176107,-2.559999999999945,-5.119999999999948,395.6
2013-01-29 15:00:00,395.6,272.778,0.0,0.0,90.4,New Years Day,Clouds,overcast clouds,15,29,1,2013,1,0,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.3719999999999572,398.16,400.72,403.28,410.96,426.32,5102.0,2826.5,400.72,404.5599999999998,412.24,1559.3833333333332,4.789321437948972,1851.608471536224,-2.560000000000059,-5.1200000000000045,393.04
2013-01-29 16:00:00,393.04,272.8052,0.0,0.0,90.36,New Years Day,Clouds,overcast clouds,16,29,1,2013,1,0,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.3447999999999638,395.6,398.16,400.72,408.4,423.76,5405.0,2529.0,398.16,401.99999999999983,409.68,1363.2833333333333,4.78932143793756,1703.395256448366,-2.559999999999945,-5.1200000000000045,390.48
2013-01-29 17:00:00,390.48,272.8324,0.0,0.0,90.32,New Years Day,Clouds,overcast clouds,17,29,1,2013,1,0,1,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.3175999999999703,393.04,395.6,398.16,405.84,421.2,5708.0,2347.0,395.6,399.4399999999998,407.12,1154.4516666666666,4.78932143792615,1478.7629487115562,-2.5600000000000023,-5.119999999999948,387.92
2013-01-29 18:00:00,387.92,272.8596,0.0,0.0,90.28,New Years Day,Clouds,overcast clouds,18,29,1,2013,1,0,0,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.2903999999999769,390.48,393.04,395.6,403.28,418.64,4625.333333333333,1971.5,393.04,396.8799999999998,404.56,932.8883333333332,4.789321437914739,1122.220228953924,-2.5600000000000023,-5.1200000000000045,385.36
2013-01-29 19:00:00,385.36,272.8868,0.0,0.0,90.24,New Years Day,Clouds,overcast clouds,19,29,1,2013,1,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.2631999999999834,387.92,390.48,393.04,400.72,416.08,3542.6666666666665,1596.0,390.48,394.3199999999999,402.0,756.3294444444444,4.789321437903329,804.3465343587357,-2.5600000000000023,-5.1200000000000045,382.8
2013-01-29 20:00:00,382.8,272.914,0.0,0.0,90.2,New Years Day,Clouds,overcast clouds,20,29,1,2013,1,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.23599999999999,385.36,387.92,390.48,398.16,413.52,2460.0,1408.0,387.9200000000001,391.7599999999998,399.44,624.775,4.789321437891902,545.2949930402312,-2.5600000000000023,-5.1200000000000045,380.24
2013-01-29 21:00:00,380.24,272.94120000000004,0.0,0.0,90.16,New Years Day,Clouds,overcast clouds,21,29,1,2013,1,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.2087999999999397,382.8,385.36,387.92,395.6,410.96,1953.5,1219.0,385.36000000000007,389.1999999999999,396.88000000000005,538.225,4.78932143788049,381.6264914808222,-2.5600000000000023,-5.1200000000000045,377.68
2013-01-29 22:00:00,377.68,272.96840000000003,0.0,0.0,90.12,New Years Day,Clouds,overcast clouds,22,29,1,2013,1,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.1815999999999462,380.24,382.8,385.36,393.04,408.4,1447.0,1030.0,382.8,386.6399999999999,394.32,472.67250000000007,4.789321437869064,234.8465479977997,-2.5600000000000023,-5.1200000000000045,375.12
2013-01-29 23:00:00,375.12,272.9956,0.0,0.0,90.08,New Years Day,Clouds,overcast clouds,23,29,1,2013,1,0,0,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,-0.1543999999999528,377.68,380.24,382.8,390.48,405.84,940.5,692.0,380.24,384.0799999999999,391.76,428.1175,4.7893214378576365,110.45019941113948,-2.5600000000000023,-5.1200000000000045,372.56
2013-01-30 00:00:00,372.56,273.0228,0.0,0.0,90.04,New Years Day,Clouds,overcast clouds,0,30,1,2013,2,0,0,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.1271999999999593,375.12,377.68,380.24,387.92,403.28,434.0,383.0,377.68,381.5199999999998,389.2000000000001,404.56,4.789321437846209,18.101933597274588,-2.5600000000000023,-5.1200000000000045,370.0
2013-01-30 01:00:00,370.0,273.05,0.0,0.0,90.0,New Years Day,Mist,mist,1,30,1,2013,2,0,0,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.0999999999999659,372.56,375.12,377.68,385.36,400.72,431.44,273.0,375.12000000000006,378.9599999999998,386.63999999999993,402.0,4.789321437834782,18.10193359727358,-2.5600000000000023,-5.1200000000000045,243.0
2013-01-30 02:00:00,243.0,273.15,0.0,0.0,90.0,New Years Day,Mist,mist,2,30,1,2013,2,0,0,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0,370.0,372.56,375.12,382.8,398.16,428.88,261.0,372.56,376.3999999999999,384.08,399.44,4.789321437823355,18.10193359727257,-2.5600000000000023,-5.1200000000000045,340.0
2013-01-30 03:00:00,340.0,272.59,0.0,0.0,98.0,New Years Day,Clouds,overcast clouds,3,30,1,2013,2,0,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.5600000000000023,243.0,370.0,372.56,380.24,395.6,426.32,334.0,328.52,353.09999999999985,371.1499999999999,391.695,54.059130587106175,35.93699764810571,-127.0,-129.56,1474.0
2013-01-30 04:00:00,1474.0,272.765,0.0,0.0,94.0,New Years Day,Clouds,overcast clouds,4,30,1,2013,2,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.3849999999999909,340.0,243.0,370.0,377.68,393.04,423.76,1404.0,317.6666666666667,346.3933333333332,366.51666666666665,388.0983333333333,52.49209870542592,36.633779572370166,97.0,-30.0,2608.0
2013-01-30 05:00:00,2608.0,272.94,0.0,0.0,90.0,New Years Day,Mist,heavy snow,5,30,1,2013,2,0,0,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.2099999999999795,1474.0,340.0,243.0,375.12,390.48,421.2,2474.0,685.6666666666666,529.1133333333332,456.5966666666666,431.85833333333335,465.6125966793725,224.8496067744553,1134.0,1231.0,5646.0
2013-01-30 06:00:00,5646.0,272.94,0.0,0.0,90.0,New Years Day,Mist,mist,6,30,1,2013,2,0,1,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.2099999999999795,2608.0,1474.0,340.0,372.56,387.92,418.64,5198.0,1474.0,901.26,641.39,522.975,954.0516157943748,497.7795905208371,1134.0,2268.0,6945.0
2013-01-30 07:00:00,6945.0,272.94,0.0,0.0,90.0,New Years Day,Mist,mist,7,30,1,2013,2,0,1,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.2099999999999795,5646.0,2608.0,1474.0,370.0,385.36,416.08,5381.5,3242.6666666666665,1780.1666666666667,1079.5633333333333,740.7816666666668,2104.7206386279777,1157.113903647544,3038.0,4172.0,6060.0
2013-01-30 08:00:00,6060.0,273.04,0.0,0.0,90.0,New Years Day,Mist,mist,8,30,1,2013,2,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.1099999999999568,6945.0,5646.0,2608.0,243.0,382.8,413.52,5565.0,5066.333333333333,2876.0,1626.2,1012.82,2815.353405879969,1711.9245071530677,1299.0,4337.0,5100.0
2013-01-30 09:00:00,5100.0,273.56,0.0,0.0,90.0,New Years Day,Mist,mist,9,30,1,2013,2,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.410000000000025,6060.0,6945.0,5646.0,340.0,380.24,410.96,4410.0,6217.0,3845.5,2099.3,1248.09,2727.5138679757406,1991.20004270092,-885.0,414.0,4389.0
2013-01-30 10:00:00,4389.0,273.82,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,10,30,1,2013,2,0,0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.6700000000000159,5100.0,6060.0,6945.0,1474.0,377.68,408.4,4221.5,6035.0,4638.833333333333,2492.613333333333,1443.4666666666665,2130.99192083562,2130.650850116326,-960.0,-1845.0,4462.0
2013-01-30 11:00:00,4462.0,274.12,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,11,30,1,2013,2,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.9700000000000272,4389.0,5100.0,6060.0,2608.0,375.12,405.84,4033.0,5183.0,5124.666666666667,2826.89,1609.3249999999998,1505.7008556372366,2200.366253791869,-711.0,-1671.0,4739.0
2013-01-30 12:00:00,4739.0,274.48,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,12,30,1,2013,2,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1.330000000000041,4462.0,4389.0,5100.0,5646.0,372.56,403.28,4368.0,4650.333333333333,5433.666666666667,3167.463333333333,1778.3316666666667,986.7426547315764,2258.90439390362,73.0,-638.0,4683.0
2013-01-30 13:00:00,4683.0,274.8,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,13,30,1,2013,2,0,0,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1.650000000000034,4739.0,4462.0,4389.0,6945.0,370.0,400.72,4583.5,4530.0,5282.5,3531.333333333333,1958.986666666667,1016.7274462706542,2316.786087174972,277.0,350.0,5061.0
2013-01-30 14:00:00,5061.0,274.74,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,14,30,1,2013,2,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1.5900000000000318,4683.0,4739.0,4462.0,6060.0,243.0,398.16,4799.0,4628.0,4905.5,3890.75,2137.415,618.2869075114168,2356.12451088462,-56.0,221.0,5693.0
2013-01-30 15:00:00,5693.0,274.69,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,15,30,1,2013,2,0,1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,1.5400000000000205,5061.0,4683.0,4739.0,5100.0,340.0,395.6,5102.0,4827.666666666667,4739.0,4292.25,2331.7,295.42173244367893,2398.34040242686,378.0,322.0,6617.0
2013-01-30 16:00:00,6617.0,273.98,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,16,30,1,2013,2,0,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.8300000000000409,5693.0,5061.0,4683.0,4389.0,1474.0,393.04,5405.0,5145.666666666667,4837.833333333333,4738.333333333333,2552.425,481.1562809178482,2455.4945454331933,632.0,1010.0,6139.0
2013-01-30 17:00:00,6139.0,273.58,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,17,30,1,2013,2,0,1,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.4300000000000068,6617.0,5693.0,5061.0,4462.0,2608.0,390.48,5708.0,5790.333333333333,5209.166666666667,5166.916666666667,2811.7566666666667,811.690684107382,2544.569546524803,924.0,1556.0,4679.0
2013-01-30 18:00:00,4679.0,273.02,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,18,30,1,2013,2,0,0,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.1299999999999954,6139.0,6617.0,5693.0,4739.0,5646.0,387.92,4625.333333333333,6149.666666666667,5488.666666666667,5461.166666666667,3051.2783333333336,791.4315299927852,2577.091877061136,-478.0,446.0,3121.0
2013-01-30 19:00:00,3121.0,272.24,0.0,0.0,90.0,New Years Day,Clouds,overcast clouds,19,30,1,2013,2,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,-0.9099999999999682,4679.0,6139.0,6617.0,4683.0,6945.0,385.36,3542.6666666666665,5811.666666666667,5478.666666666667,5380.583333333333,3230.0733333333337,803.0914435272737,2532.750996605429,-1460.0,-1938.0,2686.0
