date_time,holiday,temp,temperature_celsius,rain_1h,snow_1h,clouds_all,weather_main,weather_description,hour,day,month,year,day_of_week,day_name,is_weekend,is_rush_hour,time_period,traffic_volume,congestion_level,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,traffic_lag_1,traffic_lag_2,traffic_lag_3,traffic_lag_6,traffic_lag_12,traffic_lag_24,traffic_rolling_mean_3,traffic_rolling_mean_6,traffic_rolling_mean_12,traffic_rolling_mean_24,traffic_rolling_std_6,traffic_rolling_std_24,traffic_change_1h,traffic_change_3h,target_next_hour
2013-12-04 13:00:00,,271.45,-1.6999999999999886,0.0,0.0,64,Mist,mist,13,4,12,2013,2,Wednesday,0,0,Afternoon,3880,High,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,3880.0,3556.0,3556.0,3519.0,3876.0,822.0,3664.0,3591.5,3731.4166666666665,3559.75,142.49315773044285,946.2631884095777,324.0,324.0,4007.0
2013-12-04 14:00:00,,271.3,-1.849999999999966,0.0,0.0,64,Snow,snow,14,4,12,2013,2,Wednesday,0,0,Afternoon,4007,High,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,3880.0,3880.0,3556.0,3519.0,3876.0,822.0,3772.0,3651.6666666666665,3731.75,3687.1666666666665,177.6385843972527,746.3583278982778,0.0,324.0,4007.0
2013-12-04 14:00:00,,271.3,-1.849999999999966,0.0,0.0,64,Mist,mist,14,4,12,2013,2,Wednesday,0,0,Afternoon,4007,High,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,4007.0,3880.0,3880.0,3519.0,3869.0,2744.0,3922.3333333333335,3733.0,3742.6666666666665,3819.875,212.95445522457067,431.5092132120435,127.0,127.0,4409.0
2013-12-04 15:00:00,,271.44,-1.7099999999999795,0.0,0.0,64,Snow,snow,15,4,12,2013,2,Wednesday,0,1,Afternoon,4409,High,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,4007.0,4007.0,3880.0,3556.0,3869.0,2744.0,3964.6666666666665,3814.3333333333335,3754.1666666666665,3872.5,208.00833316639205,366.75118920397136,0.0,127.0,4409.0
2013-12-04 15:00:00,,271.44,-1.7099999999999795,0.0,0.0,64,Mist,mist,15,4,12,2013,2,Wednesday,0,1,Afternoon,4409,High,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,4409.0,4007.0,4007.0,3556.0,3869.0,4540.0,4141.0,3956.5,3799.1666666666665,3941.875,276.39157005957117,294.3274296926492,402.0,402.0,4315.0
2013-12-04 16:00:00,,271.5,-1.6499999999999773,0.0,0.0,90,Snow,snow,16,4,12,2013,2,Wednesday,0,1,Afternoon,4315,High,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,4409.0,4409.0,4007.0,3880.0,3869.0,4540.0,4275.0,4098.666666666667,3844.1666666666665,3936.4166666666665,247.00175437972564,283.7785291791906,0.0,402.0,4315.0
2013-12-04 16:00:00,,271.5,-1.6499999999999773,0.0,0.0,90,Mist,mist,16,4,12,2013,2,Wednesday,0,1,Afternoon,4315,High,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,4315.0,4409.0,4409.0,3880.0,3519.0,4025.0,4377.666666666667,4171.166666666667,3881.3333333333335,3927.0416666666665,233.4509941436591,266.1397931401283,-94.0,-94.0,4315.0
2013-12-04 16:00:00,,271.5,-1.6499999999999773,0.0,0.0,90,Fog,fog,16,4,12,2013,2,Wednesday,0,1,Afternoon,4315,High,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,4315.0,4315.0,4409.0,4007.0,3519.0,4025.0,4346.333333333333,4243.666666666667,3947.6666666666665,3939.125,188.07941585049437,277.136806979017,0.0,-94.0,4132.0
2013-12-04 17:00:00,,271.12,-2.0299999999999727,0.25,0.0,64,Snow,snow,17,4,12,2013,2,Wednesday,0,1,Evening,4132,High,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,4315.0,4315.0,4315.0,4007.0,3519.0,4173.0,4315.0,4295.0,4014.0,3951.2083333333335,148.41563259979324,287.1837737885831,0.0,0.0,4132.0
2013-12-04 17:00:00,,271.12,-2.0299999999999727,0.25,0.0,64,Mist,mist,17,4,12,2013,2,Wednesday,0,1,Evening,4132,High,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,4132.0,4315.0,4315.0,4409.0,3556.0,4173.0,4254.0,4315.833333333333,4065.0833333333335,3949.5,101.15021832237217,285.92625987634017,-183.0,-183.0,4132.0
2013-12-04 17:00:00,,271.12,-2.0299999999999727,0.25,0.0,64,Rain,light rain,17,4,12,2013,2,Wednesday,0,1,Evening,4132,High,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,4132.0,4132.0,4315.0,4409.0,3556.0,4173.0,4193.0,4269.666666666667,4113.083333333333,3947.7916666666665,112.67948645012228,284.6524928163859,0.0,-183.0,3126.0
2013-12-04 18:00:00,,270.88,-2.269999999999982,0.25,0.0,64,Rain,light rain,18,4,12,2013,2,Wednesday,0,0,Evening,3126,Medium,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,4132.0,4132.0,4132.0,4315.0,3880.0,3876.0,4132.0,4223.5,4161.083333333333,3946.0833333333335,100.23322802342737,283.36225342586243,0.0,0.0,3126.0
2013-12-04 18:00:00,,270.88,-2.269999999999982,0.25,0.0,64,Snow,light snow,18,4,12,2013,2,Wednesday,0,0,Evening,3126,Medium,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,3126.0,4132.0,4132.0,4315.0,3880.0,3876.0,3796.6666666666665,4025.3333333333335,4098.25,3914.8333333333335,449.6103498215563,329.09317653287314,-1006.0,-1006.0,2316.0
2013-12-04 19:00:00,,269.95,-3.1999999999999886,0.0,0.0,90,Clouds,overcast clouds,19,4,12,2013,2,Wednesday,0,0,Evening,2316,Medium,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,3126.0,3126.0,4132.0,4315.0,4007.0,3876.0,3461.3333333333335,3827.1666666666665,4035.4166666666665,3883.5833333333335,547.7263611208259,366.4320230767912,0.0,-1006.0,1953.0
2013-12-04 20:00:00,,268.61,-4.539999999999964,0.0,0.0,90,Clouds,overcast clouds,20,4,12,2013,2,Wednesday,0,0,Evening,1953,Medium,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,2316.0,3126.0,3126.0,4132.0,4007.0,3869.0,2856.0,3494.0,3894.5,3818.5833333333335,758.9023652618255,486.5193965180897,-810.0,-810.0,1725.0
2013-12-04 21:00:00,,268.01,-5.139999999999986,0.0,0.0,64,Clouds,broken clouds,21,4,12,2013,2,Wednesday,0,0,Night,1725,Medium,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1953.0,2316.0,3126.0,4132.0,4409.0,3869.0,2465.0,3130.8333333333335,3723.3333333333335,3738.75,900.6620712934782,617.4641161901895,-363.0,-1173.0,1460.0
2013-12-04 22:00:00,,265.78,-7.3700000000000045,0.0,0.0,64,Clouds,broken clouds,22,4,12,2013,2,Wednesday,0,0,Night,1460,Medium,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1725.0,1953.0,2316.0,4132.0,4409.0,3869.0,1998.0,2729.6666666666665,3499.6666666666665,3649.4166666666665,901.596953558882,740.6142525055935,-228.0,-591.0,892.0
2013-12-04 23:00:00,,264.46,-8.689999999999998,0.0,0.0,64,Snow,light snow,23,4,12,2013,2,Wednesday,0,0,Night,892,Low,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1460.0,1725.0,1953.0,3126.0,4315.0,3869.0,1712.6666666666667,2284.3333333333335,3253.9166666666665,3549.0416666666665,709.9252542815018,862.7368725351977,-265.0,-493.0,508.0
2013-12-05 00:00:00,,262.96,-10.189999999999998,0.0,0.0,64,Snow,light snow,0,5,12,2013,3,Thursday,0,0,Night,508,Low,0.0,1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,892.0,1460.0,1725.0,3126.0,4315.0,3519.0,1359.0,1912.0,2968.6666666666665,3425.0,763.9850783883065,1015.2632556439753,-568.0,-833.0,326.0
2013-12-05 01:00:00,,261.62,-11.529999999999973,0.0,0.0,64,Snow,light snow,1,5,12,2013,3,Thursday,0,0,Night,326,Low,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,508.0,892.0,1460.0,2316.0,4315.0,3519.0,953.3333333333334,1475.6666666666667,2651.4166666666665,3299.5416666666665,674.3093256560018,1176.3940104206422,-384.0,-952.0,273.0
2013-12-05 02:00:00,,260.58,-12.569999999999993,0.0,0.0,90,Clouds,overcast clouds,2,5,12,2013,3,Thursday,0,0,Night,273,Low,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,326.0,508.0,892.0,1953.0,4132.0,3519.0,575.3333333333334,1144.0,2319.0,3166.5,667.6858542757842,1322.0332167108736,-182.0,-566.0,369.0
2013-12-05 03:00:00,,260.02,-13.129999999999995,0.0,0.0,64,Clouds,broken clouds,3,5,12,2013,3,Thursday,0,0,Night,369,Low,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,273.0,326.0,508.0,1725.0,4132.0,3556.0,369.0,864.0,1997.4166666666667,3031.25,610.3739837181648,1444.747856743579,-53.0,-235.0,835.0
2013-12-05 04:00:00,,259.26,-13.889999999999986,0.0,0.0,64,Clouds,broken clouds,4,5,12,2013,3,Thursday,0,0,Night,835,Low,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,369.0,273.0,326.0,1460.0,4132.0,3556.0,322.6666666666667,638.0,1683.8333333333333,2898.4583333333335,460.44109286637485,1537.8814049138061,96.0,43.0,2628.0
2013-12-05 05:00:00,,259.36,-13.789999999999964,0.0,0.0,64,Clouds,broken clouds,5,5,12,2013,3,Thursday,0,0,Morning,2628,Medium,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,835.0,369.0,273.0,892.0,3126.0,3880.0,492.3333333333333,533.8333333333334,1409.0833333333333,2785.0833333333335,267.6007598394441,1586.8183621614382,466.0,562.0,5075.0
2013-12-05 06:00:00,,259.12,-14.029999999999973,0.0,0.0,64,Clouds,broken clouds,6,5,12,2013,3,Thursday,0,1,Morning,5075,Severe,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,2628.0,835.0,369.0,508.0,3126.0,3880.0,1277.3333333333333,823.1666666666666,1367.5833333333333,2732.9166666666665,906.975063971799,1569.7458646896007,1793.0,2259.0,5630.0
2013-12-05 07:00:00,,258.37,-14.779999999999973,0.0,0.0,64,Haze,haze,7,5,12,2013,3,Thursday,0,1,Morning,5630,Severe,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5075.0,2628.0,835.0,326.0,2316.0,4007.0,2846.0,1584.3333333333333,1530.0,2782.7083333333335,1929.5350389839134,1625.669105835078,2447.0,4240.0,5417.0
2013-12-05 08:00:00,,258.03,-15.120000000000005,0.0,0.0,64,Clouds,broken clouds,8,5,12,2013,3,Thursday,0,1,Morning,5417,Severe,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5630.0,5075.0,2628.0,273.0,1953.0,4007.0,4444.333333333333,2468.3333333333335,1806.1666666666667,2850.3333333333335,2396.2807570622135,1710.3626024571547,555.0,3002.0,5117.0
2013-12-05 09:00:00,,257.72,-15.42999999999995,0.0,0.0,64,Snow,light snow,9,5,12,2013,3,Thursday,0,0,Morning,5117,Severe,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5417.0,5630.0,5075.0,369.0,1725.0,4409.0,5374.0,3325.6666666666665,2094.8333333333335,2909.0833333333335,2373.850514810623,1774.8225610433165,-213.0,342.0,4179.0
2013-12-05 10:00:00,,257.95,-15.199999999999989,0.0,0.0,20,Snow,light snow,10,5,12,2013,3,Thursday,0,0,Morning,4179,High,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5117.0,5417.0,5630.0,835.0,1460.0,4409.0,5388.0,4117.0,2377.5,2938.5833333333335,1943.4802803218756,1806.4395419832158,-300.0,-513.0,4410.0
2013-12-05 11:00:00,,258.55,-14.599999999999966,0.0,0.0,64,Snow,light snow,11,5,12,2013,3,Thursday,0,0,Morning,4410,High,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,4179.0,5117.0,5417.0,2628.0,892.0,4315.0,4904.333333333333,4674.333333333333,2604.0833333333335,2929.0,1118.4073795655434,1798.8940080432376,-938.0,-1238.0,4752.0
2013-12-05 12:00:00,,259.08,-14.069999999999993,0.0,0.0,40,Snow,light snow,12,5,12,2013,3,Thursday,0,0,Afternoon,4752,High,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,4410.0,4179.0,5117.0,5075.0,508.0,4315.0,4568.666666666667,4971.333333333333,2897.25,2932.9583333333335,566.9767778901237,1802.177921032749,231.0,-707.0,4766.0
2013-12-05 13:00:00,,259.45,-13.699999999999989,0.0,0.0,64,Haze,haze,13,5,12,2013,3,Thursday,0,0,Afternoon,4766,High,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,4752.0,4410.0,4179.0,5630.0,326.0,4315.0,4447.0,4917.5,3250.9166666666665,2951.1666666666665,570.4884749054969,1818.8787436379373,342.0,573.0,5139.0
2013-12-05 14:00:00,,259.53,-13.620000000000005,0.0,0.0,64,Clouds,broken clouds,14,5,12,2013,3,Thursday,0,0,Afternoon,5139,Severe,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,4766.0,4752.0,4410.0,5417.0,273.0,4132.0,4642.666666666667,4773.5,3620.9166666666665,2969.9583333333335,451.2572437091722,1835.832484523529,14.0,356.0,5582.0
2013-12-05 15:00:00,,259.37,-13.779999999999973,0.0,0.0,64,Clouds,broken clouds,15,5,12,2013,3,Thursday,0,1,Afternoon,5582,Severe,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5139.0,4766.0,4752.0,5117.0,369.0,4132.0,4885.666666666667,4727.166666666667,4026.4166666666665,3011.9166666666665,380.7316202611306,1874.6432684801446,373.0,387.0,5792.0
2013-12-05 16:00:00,,258.83,-14.319999999999993,0.0,0.0,64,Clouds,broken clouds,16,5,12,2013,3,Thursday,0,1,Afternoon,5792,Severe,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5582.0,5139.0,4766.0,4179.0,835.0,4132.0,5162.333333333333,4804.666666666667,4460.833333333333,3072.3333333333335,503.49088042055564,1934.7143068875332,443.0,816.0,5075.0
2013-12-05 17:00:00,,257.18,-15.96999999999997,0.0,0.0,64,Clouds,broken clouds,17,5,12,2013,3,Thursday,0,1,Evening,5075,Severe,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5792.0,5582.0,5139.0,4410.0,2628.0,3126.0,5504.333333333333,5073.5,4873.916666666667,3141.5,532.401258450805,2002.7223211549117,210.0,653.0,3172.0
2013-12-05 19:00:00,,256.72,-16.42999999999995,0.0,0.0,64,Clouds,broken clouds,19,5,12,2013,3,Thursday,0,0,Evening,3172,Medium,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,5075.0,5792.0,5582.0,4752.0,5075.0,3126.0,5483.0,5184.333333333333,5077.833333333333,3222.7083333333335,425.0461935680263,2041.2116069323395,-717.0,-507.0,2769.0
2013-12-05 20:00:00,,256.24,-16.909999999999968,0.0,0.0,64,Clouds,broken clouds,20,5,12,2013,3,Thursday,0,0,Evening,2769,Medium,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,3172.0,5075.0,5792.0,4766.0,5630.0,2316.0,4679.666666666667,4921.0,4919.25,3224.625,932.7194647909951,2041.1384464579164,-1903.0,-2620.0,3504.0
2013-12-05 21:00:00,,255.95,-17.19999999999999,0.0,0.0,64,Clouds,broken clouds,21,5,12,2013,3,Thursday,0,0,Night,3504,High,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,2769.0,3172.0,5075.0,5139.0,5417.0,1953.0,3672.0,4588.166666666667,4680.833333333333,3243.5,1287.8073484285862,2034.454376164674,-403.0,-2306.0,3496.0
2013-12-05 22:00:00,,255.61,-17.539999999999964,0.0,0.0,1,Clear,sky is clear,22,5,12,2013,3,Thursday,0,0,Night,3496,High,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,3504.0,2769.0,3172.0,5582.0,5117.0,1725.0,3148.3333333333335,4315.666666666667,4521.416666666667,3308.125,1320.5075791780466,2016.2313383594023,735.0,332.0,637.0
2013-12-06 00:00:00,,254.19,-18.95999999999998,0.0,0.0,1,Clear,sky is clear,0,6,12,2013,4,Friday,0,0,Night,637,Low,0.0,1.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,3496.0,3504.0,2769.0,5792.0,4179.0,1460.0,3256.3333333333335,3968.0,4386.333333333333,3381.9166666666665,1188.4209691855815,1987.9820425369066,-8.0,727.0,374.0
2013-12-06 01:00:00,,253.13,-20.019999999999982,0.0,0.0,1,Clear,sky is clear,1,6,12,2013,4,Friday,0,0,Night,374,Low,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,637.0,3496.0,3504.0,5075.0,4410.0,892.0,2545.6666666666665,3108.8333333333335,4091.1666666666665,3347.625,1442.3108425948483,2029.245432956263,-2859.0,-2867.0,305.0
2013-12-06 02:00:00,,252.89,-20.25999999999999,0.0,0.0,1,Clear,sky is clear,2,6,12,2013,4,Friday,0,0,Night,305,Low,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,374.0,637.0,3496.0,3172.0,4752.0,508.0,1502.3333333333333,2325.3333333333335,3754.8333333333335,3326.0416666666665,1437.468005441046,2059.035474474606,-263.0,-3122.0,377.0
2013-12-06 03:00:00,,252.63,-20.519999999999982,0.0,0.0,1,Clear,sky is clear,3,6,12,2013,4,Friday,0,0,Night,377,Low,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,305.0,374.0,637.0,2769.0,4766.0,326.0,438.6666666666667,1847.5,3384.25,3317.5833333333335,1570.129007438558,2071.4943129069256,-69.0,-332.0,770.0
2013-12-06 04:00:00,,251.63,-21.519999999999982,0.0,0.0,1,Clear,sky is clear,4,6,12,2013,4,Friday,0,0,Night,770,Low,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,377.0,305.0,374.0,3504.0,5139.0,273.0,352.0,1448.8333333333333,3018.5,3319.7083333333335,1592.8667761826966,2068.3157499923955,72.0,3.0,2538.0
2013-12-06 05:00:00,,251.94,-21.20999999999998,0.0,0.0,1,Clear,sky is clear,5,6,12,2013,4,Friday,0,0,Morning,2538,Medium,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,770.0,377.0,305.0,3496.0,5582.0,369.0,484.0,993.1666666666666,2654.4166666666665,3340.4166666666665,1239.14767750525,2038.762197290647,393.0,465.0,5280.0
2013-12-06 06:00:00,,251.74,-21.409999999999968,0.0,0.0,1,Clear,sky is clear,6,6,12,2013,4,Friday,0,1,Morning,5280,Severe,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,2538.0,770.0,377.0,637.0,5792.0,835.0,1228.3333333333333,833.5,2400.75,3430.7916666666665,854.0268731134801,1947.3416881385388,1768.0,2161.0,5995.0
2013-12-06 07:00:00,,250.81,-22.339999999999975,0.0,0.0,1,Snow,light snow,7,6,12,2013,4,Friday,0,1,Morning,5995,Severe,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,5280.0,2538.0,770.0,374.0,5075.0,2628.0,2862.6666666666665,1607.3333333333333,2358.0833333333335,3616.0,1989.303965377503,1900.5422338397598,2742.0,4510.0,5686.0
2013-12-06 08:00:00,,251.88,-21.269999999999982,0.0,0.0,5,Snow,light snow,8,6,12,2013,4,Friday,0,1,Morning,5686,Severe,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,5995.0,5280.0,2538.0,305.0,3172.0,5075.0,4604.333333333333,2544.1666666666665,2434.75,3756.2916666666665,2539.73301090226,1948.1153987595246,715.0,3457.0,5686.0
2013-12-06 08:00:00,,251.88,-21.269999999999982,0.0,0.0,5,Mist,mist,8,6,12,2013,4,Friday,0,1,Morning,5686,Severe,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,5686.0,5995.0,5280.0,377.0,2769.0,5630.0,5653.666666666667,3441.0,2644.25,3781.75,2540.9686342023183,1969.9675620811875,-309.0,406.0,4892.0
2013-12-06 09:00:00,,252.91,-20.23999999999998,0.0,0.0,1,Haze,haze,9,6,12,2013,4,Friday,0,0,Morning,4892,High,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,5686.0,5686.0,5995.0,770.0,3504.0,5417.0,5789.0,4325.833333333333,2887.3333333333335,3784.0833333333335,2155.7809180588515,1972.2837108874085,0.0,-309.0,4811.0
2013-12-06 11:00:00,,254.81,-18.339999999999975,0.0,0.0,64,Clouds,broken clouds,11,6,12,2013,4,Friday,0,0,Morning,4811,High,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,4892.0,5686.0,5686.0,2538.0,3496.0,5117.0,5421.333333333333,5012.833333333333,3003.0,3762.2083333333335,1271.3565065183984,1956.231380890214,-794.0,-794.0,5000.0
2013-12-06 12:00:00,,255.78,-17.369999999999976,0.0,0.0,5,Clear,sky is clear,12,6,12,2013,4,Friday,0,0,Afternoon,5000,Severe,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,4811.0,4892.0,5686.0,5280.0,637.0,4179.0,5129.666666666667,5391.666666666667,3112.5833333333335,3749.4583333333335,476.77779590357153,1947.997298881392,-81.0,-875.0,5237.0
2013-12-06 13:00:00,,256.53,-16.620000000000005,0.0,0.0,5,Clear,sky is clear,13,6,12,2013,4,Friday,0,0,Afternoon,5237,Severe,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,5000.0,4811.0,4892.0,5995.0,374.0,4410.0,4901.0,5345.0,3476.1666666666665,3783.6666666666665,502.88209353684573,1963.019118085949,189.0,108.0,5411.0
2013-12-06 14:00:00,,256.84,-16.310000000000002,0.0,0.0,64,Clouds,broken clouds,14,6,12,2013,4,Friday,0,0,Afternoon,5411,Severe,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,5237.0,5000.0,4811.0,5686.0,305.0,4752.0,5016.0,5218.666666666667,3881.4166666666665,3818.125,389.3212897680616,1981.661584597503,237.0,426.0,5661.0
2013-12-06 15:00:00,,256.97,-16.17999999999995,0.0,0.0,64,Clouds,broken clouds,15,6,12,2013,4,Friday,0,1,Afternoon,5661,Severe,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,5411.0,5237.0,5000.0,5686.0,377.0,4766.0,5216.0,5172.833333333333,4306.916666666667,3845.5833333333335,335.8103135203962,1999.6481628932224,174.0,411.0,6058.0
2013-12-06 16:00:00,,255.08,-18.069999999999965,0.0,0.0,1,Clear,sky is clear,16,6,12,2013,4,Friday,0,1,Afternoon,6058,Severe,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,5661.0,5411.0,5237.0,4892.0,770.0,5139.0,5436.333333333333,5168.666666666667,4747.25,3882.875,328.23934356908944,2025.7347419060413,250.0,424.0,5672.0
2013-12-06 17:00:00,,254.44,-18.70999999999998,0.0,0.0,64,Clouds,broken clouds,17,6,12,2013,4,Friday,0,1,Evening,5672,Severe,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,6058.0,5661.0,5411.0,4811.0,2538.0,5582.0,5710.0,5363.0,5187.916666666667,3921.1666666666665,453.09645772175315,2058.9249762851805,397.0,647.0,4754.0
2013-12-06 18:00:00,,252.8,-20.349999999999966,0.0,0.0,1,Clear,sky is clear,18,6,12,2013,4,Friday,0,0,Evening,4754,High,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,5672.0,6058.0,5661.0,5000.0,5280.0,5792.0,5797.0,5506.5,5449.083333333333,3924.9166666666665,372.4796638744198,2062.160853099944,-386.0,11.0,3309.0
2013-12-06 19:00:00,,252.15,-20.99999999999997,0.0,0.0,1,Clear,sky is clear,19,6,12,2013,4,Friday,0,0,Evening,3309,Medium,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,4754.0,5672.0,6058.0,5237.0,5995.0,5075.0,5494.666666666667,5465.5,5405.25,3881.6666666666665,445.72042807123023,2031.963660807077,-918.0,-1304.0,2729.0
2013-12-06 20:00:00,,251.15,-21.99999999999997,0.0,0.0,1,Clear,sky is clear,20,6,12,2013,4,Friday,0,0,Evening,2729,Medium,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,3309.0,4754.0,5672.0,5411.0,5686.0,3172.0,4578.333333333333,5144.166666666667,5181.416666666667,3808.0833333333335,997.2043755753716,2018.8040996474979,-1445.0,-2363.0,2821.0
2013-12-06 21:00:00,,251.14,-22.00999999999999,0.0,0.0,1,Clear,sky is clear,21,6,12,2013,4,Friday,0,0,Night,2821,Medium,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,2729.0,3309.0,4754.0,5661.0,5686.0,2769.0,3597.3333333333335,4697.166666666667,4935.0,3789.625,1380.945968047507,2026.8818590761762,-580.0,-2025.0,2394.0
