date_time,temp,temperature_celsius,rain_1h,snow_1h,clouds_all,holiday,weather_main,weather_description,hour,day,month,year,day_of_week,is_weekend,is_rush_hour,time_period,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,peak_period,traffic_volume,congestion_target
2013-11-16 22:00:00,281.27,8.120000000000005,0.0,0.0,64,,Fog,fog,22,16,11,2013,5,1,0,Night,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,Night,2671,Medium
2013-11-16 23:00:00,280.33,7.180000000000007,0.0,0.0,64,,Mist,mist,23,16,11,2013,5,1,0,Night,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,Off Peak,2881,Medium
2013-11-16 23:00:00,280.33,7.180000000000007,0.0,0.0,64,,Fog,fog,23,16,11,2013,5,1,0,Night,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,Off Peak,2881,Medium
2013-11-17 00:00:00,279.86,6.710000000000036,0.0,0.0,64,,Mist,mist,0,17,11,2013,6,1,0,Night,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Off Peak,1295,Medium
2013-11-17 01:00:00,279.18,6.03000000000003,0.0,0.0,64,,Mist,mist,1,17,11,2013,6,1,0,Night,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Off Peak,857,Low
2013-11-17 02:00:00,278.56,5.410000000000025,0.0,0.0,64,,Mist,mist,2,17,11,2013,6,1,0,Night,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Off Peak,616,Low
2013-11-17 03:00:00,277.96,4.810000000000002,0.0,0.0,64,,Mist,mist,3,17,11,2013,6,1,0,Night,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Off Peak,333,Low
2013-11-17 04:00:00,277.93,4.78000000000003,0.0,0.0,40,,Mist,mist,4,17,11,2013,6,1,0,Night,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Off Peak,289,Low
2013-11-17 05:00:00,278.25,5.100000000000023,0.0,0.0,90,,Fog,fog,5,17,11,2013,6,1,0,Morning,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Off Peak,467,Low
2013-11-17 05:00:00,278.25,5.100000000000023,0.0,0.0,90,,Mist,mist,5,17,11,2013,6,1,0,Morning,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Off Peak,467,Low
2013-11-17 06:00:00,278.38,5.230000000000018,0.0,0.0,90,,Mist,mist,6,17,11,2013,6,1,0,Morning,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Morning Peak,746,Low
2013-11-17 07:00:00,278.36,5.210000000000036,0.0,0.0,64,,Mist,mist,7,17,11,2013,6,1,1,Morning,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Morning Peak,1092,Low
2013-11-17 07:00:00,278.36,5.210000000000036,0.0,0.0,64,,Fog,fog,7,17,11,2013,6,1,1,Morning,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Morning Peak,1092,Low
2013-11-17 08:00:00,278.83,5.680000000000007,0.0,0.0,90,,Mist,mist,8,17,11,2013,6,1,1,Morning,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Morning Peak,1770,Medium
2013-11-17 09:00:00,278.66,5.510000000000048,0.0,0.0,90,,Clouds,overcast clouds,9,17,11,2013,6,1,1,Morning,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Morning Peak,2509,Medium
2013-11-17 10:00:00,278.8,5.650000000000034,0.0,0.0,90,,Clouds,overcast clouds,10,17,11,2013,6,1,0,Morning,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Midday,3357,Medium
2013-11-17 12:00:00,276.793,3.643000000000029,0.0,0.0,64,,Clouds,broken clouds,12,17,11,2013,6,1,0,Afternoon,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Midday,3990,High
2013-11-17 13:00:00,279.15,6.0,0.0,0.0,90,,Clouds,overcast clouds,13,17,11,2013,6,1,0,Afternoon,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Midday,4351,High
2013-11-17 14:00:00,278.5,5.350000000000023,0.0,0.0,90,,Clouds,overcast clouds,14,17,11,2013,6,1,0,Afternoon,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Evening Peak,4234,High
2013-11-17 15:00:00,277.15,4.0,0.0,0.0,90,,Clouds,overcast clouds,15,17,11,2013,6,1,0,Afternoon,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Evening Peak,4345,High
2013-11-17 16:00:00,276.89,3.740000000000009,0.0,0.0,75,,Clouds,broken clouds,16,17,11,2013,6,1,1,Afternoon,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Evening Peak,3968,High
2013-11-17 17:00:00,275.64,2.490000000000009,0.0,0.0,90,,Clouds,overcast clouds,17,17,11,2013,6,1,1,Evening,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Evening Peak,4206,High
2013-11-17 18:00:00,274.15,1.0,0.0,0.0,90,,Clouds,overcast clouds,18,17,11,2013,6,1,1,Evening,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Night,3543,High
2013-11-17 19:00:00,274.15,1.0,0.0,0.0,90,,Clouds,overcast clouds,19,17,11,2013,6,1,1,Evening,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Night,2707,Medium
2013-11-17 21:00:00,274.15,1.0,0.0,0.0,90,,Clouds,overcast clouds,21,17,11,2013,6,1,0,Night,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Night,3185,Medium
2013-11-17 22:00:00,273.06,-0.0899999999999749,0.0,0.0,90,,Clouds,overcast clouds,22,17,11,2013,6,1,0,Night,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Night,2051,Medium
2013-11-17 23:00:00,273.07,-0.079999999999984,0.0,0.0,90,,Clouds,overcast clouds,23,17,11,2013,6,1,0,Night,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,Off Peak,1010,Low
2013-11-18 00:00:00,272.64,-0.5099999999999909,0.0,0.0,90,,Clouds,overcast clouds,0,18,11,2013,0,0,0,Night,0.0,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,Off Peak,516,Low
2013-11-18 01:00:00,272.38,-0.7699999999999818,0.0,0.0,90,,Clouds,overcast clouds,1,18,11,2013,0,0,0,Night,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.8660254037844386,0.5000000000000001,Off Peak,263,Low
2013-11-18 02:00:00,271.48,-1.669999999999959,0.0,0.0,90,,Clouds,overcast clouds,2,18,11,2013,0,0,0,Night,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.8660254037844386,0.5000000000000001,Off Peak,249,Low
2013-11-18 03:00:00,271.64,-1.509999999999991,0.0,0.0,90,,Clouds,overcast clouds,3,18,11,2013,0,0,0,Night,0.7071067811865476,0.7071067811865476,0.0,1.0,-0.8660254037844386,0.5000000000000001,Off Peak,311,Low
2013-11-18 04:00:00,271.64,-1.509999999999991,0.0,0.0,90,,Clouds,overcast clouds,4,18,11,2013,0,0,0,Night,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844386,0.5000000000000001,Off Peak,800,Low
2013-11-18 05:00:00,271.39,-1.759999999999991,0.0,0.0,90,,Clouds,overcast clouds,5,18,11,2013,0,0,0,Morning,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.8660254037844386,0.5000000000000001,Off Peak,2737,Medium
2013-11-18 07:00:00,271.45,-1.6999999999999886,0.0,0.0,64,,Clouds,broken clouds,7,18,11,2013,0,0,1,Morning,0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844386,0.5000000000000001,Morning Peak,6964,Severe
2013-11-18 08:00:00,270.59,-2.5600000000000023,0.0,0.0,64,,Clouds,broken clouds,8,18,11,2013,0,0,1,Morning,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.8660254037844386,0.5000000000000001,Morning Peak,6092,Severe
2013-11-18 09:00:00,270.84,-2.3100000000000023,0.0,0.0,64,,Clouds,broken clouds,9,18,11,2013,0,0,1,Morning,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.8660254037844386,0.5000000000000001,Morning Peak,5093,Severe
2013-11-18 10:00:00,271.23,-1.919999999999959,0.0,0.0,64,,Clouds,broken clouds,10,18,11,2013,0,0,0,Morning,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.8660254037844386,0.5000000000000001,Midday,4385,High
2013-11-18 11:00:00,271.73,-1.419999999999959,0.0,0.0,64,,Clouds,broken clouds,11,18,11,2013,0,0,0,Morning,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.8660254037844386,0.5000000000000001,Midday,4545,High
2013-11-18 12:00:00,273.1,-0.0499999999999545,0.0,0.0,1,,Clear,sky is clear,12,18,11,2013,0,0,0,Afternoon,1.2246467991473532e-16,-1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,Midday,4654,High
2013-11-18 13:00:00,274.15,1.0,0.0,0.0,1,,Clear,sky is clear,13,18,11,2013,0,0,0,Afternoon,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.8660254037844386,0.5000000000000001,Midday,4728,High
2013-11-18 15:00:00,274.15,1.0,0.0,0.0,1,,Clear,sky is clear,15,18,11,2013,0,0,0,Afternoon,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.8660254037844386,0.5000000000000001,Evening Peak,5622,Severe
2013-11-18 17:00:00,271.54,-1.6099999999999568,0.0,0.0,64,,Clouds,broken clouds,17,18,11,2013,0,0,1,Evening,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844386,0.5000000000000001,Evening Peak,6177,Severe
2013-11-18 18:00:00,271.34,-1.8100000000000025,0.0,0.0,64,,Clouds,broken clouds,18,18,11,2013,0,0,1,Evening,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844386,0.5000000000000001,Night,4435,High
2013-11-18 19:00:00,269.67,-3.4799999999999613,0.0,0.0,64,,Clouds,broken clouds,19,18,11,2013,0,0,1,Evening,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.8660254037844386,0.5000000000000001,Night,2911,Medium
2013-11-18 20:00:00,268.53,-4.6200000000000045,0.0,0.0,64,,Clouds,broken clouds,20,18,11,2013,0,0,0,Evening,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844386,0.5000000000000001,Night,2520,Medium
2013-11-18 21:00:00,267.75,-5.399999999999977,0.0,0.0,64,,Clouds,broken clouds,21,18,11,2013,0,0,0,Night,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.8660254037844386,0.5000000000000001,Night,2047,Medium
2013-11-18 22:00:00,267.37,-5.779999999999973,0.0,0.0,64,,Clouds,broken clouds,22,18,11,2013,0,0,0,Night,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.8660254037844386,0.5000000000000001,Night,1456,Medium
2013-11-18 23:00:00,267.32,-5.829999999999984,0.0,0.0,64,,Clouds,broken clouds,23,18,11,2013,0,0,0,Night,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.8660254037844386,0.5000000000000001,Off Peak,904,Low
2013-11-19 00:00:00,267.32,-5.829999999999984,0.0,0.0,64,,Clouds,broken clouds,0,19,11,2013,1,0,0,Night,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Off Peak,458,Low
2013-11-19 01:00:00,266.81,-6.339999999999975,0.0,0.0,64,,Clouds,broken clouds,1,19,11,2013,1,0,0,Night,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Off Peak,283,Low
2013-11-19 02:00:00,266.7,-6.449999999999989,0.0,0.0,64,,Clouds,broken clouds,2,19,11,2013,1,0,0,Night,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Off Peak,208,Low
2013-11-19 03:00:00,267.32,-5.829999999999984,0.0,0.0,64,,Clouds,broken clouds,3,19,11,2013,1,0,0,Night,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Off Peak,335,Low
2013-11-19 04:00:00,267.63,-5.519999999999982,0.0,0.0,64,,Clouds,broken clouds,4,19,11,2013,1,0,0,Night,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Off Peak,805,Low
2013-11-19 05:00:00,268.24,-4.909999999999968,0.0,0.0,64,,Clouds,broken clouds,5,19,11,2013,1,0,0,Morning,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Off Peak,2744,Medium
2013-11-19 06:00:00,268.34,-4.810000000000002,0.0,0.0,64,,Clouds,broken clouds,6,19,11,2013,1,0,0,Morning,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Morning Peak,5991,Severe
2013-11-19 07:00:00,268.85,-4.2999999999999545,0.0,0.0,64,,Clouds,broken clouds,7,19,11,2013,1,0,1,Morning,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Morning Peak,7015,Severe
2013-11-19 08:00:00,268.91,-4.239999999999952,0.0,0.0,64,,Clouds,broken clouds,8,19,11,2013,1,0,1,Morning,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Morning Peak,6290,Severe
2013-11-19 09:00:00,270.71,-2.4399999999999977,0.0,0.0,64,,Clouds,broken clouds,9,19,11,2013,1,0,1,Morning,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Morning Peak,5276,Severe
2013-11-19 10:00:00,272.26,-0.8899999999999864,0.0,0.0,64,,Clouds,broken clouds,10,19,11,2013,1,0,0,Morning,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Midday,4472,High
2013-11-19 11:00:00,276.43,3.2800000000000296,0.0,0.0,64,,Clouds,broken clouds,11,19,11,2013,1,0,0,Morning,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Midday,4671,High
2013-11-19 12:00:00,277.12,3.9700000000000273,0.0,0.0,64,,Clouds,broken clouds,12,19,11,2013,1,0,0,Afternoon,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Midday,4827,High
2013-11-19 13:00:00,279.55,6.400000000000034,0.0,0.0,64,,Clouds,broken clouds,13,19,11,2013,1,0,0,Afternoon,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Midday,4855,High
2013-11-19 14:00:00,280.7,7.550000000000011,0.0,0.0,64,,Clouds,broken clouds,14,19,11,2013,1,0,0,Afternoon,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Evening Peak,5242,Severe
2013-11-19 15:00:00,280.32,7.170000000000016,0.0,0.0,64,,Clouds,broken clouds,15,19,11,2013,1,0,0,Afternoon,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Evening Peak,6060,Severe
2013-11-19 16:00:00,280.07,6.920000000000016,0.0,0.0,64,,Clouds,broken clouds,16,19,11,2013,1,0,1,Afternoon,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Evening Peak,6692,Severe
2013-11-19 17:00:00,279.81,6.660000000000025,0.0,0.0,64,,Clouds,broken clouds,17,19,11,2013,1,0,1,Evening,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Evening Peak,6518,Severe
2013-11-19 18:00:00,279.57,6.420000000000016,0.0,0.0,64,,Clouds,broken clouds,18,19,11,2013,1,0,1,Evening,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Night,4677,High
2013-11-19 19:00:00,279.44,6.2900000000000205,0.0,0.0,64,,Clouds,broken clouds,19,19,11,2013,1,0,1,Evening,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Night,3131,Medium
2013-11-19 20:00:00,279.18,6.03000000000003,0.0,0.0,64,,Clouds,broken clouds,20,19,11,2013,1,0,0,Evening,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Night,2867,Medium
2013-11-19 21:00:00,279.37,6.220000000000027,0.0,0.0,90,,Clouds,overcast clouds,21,19,11,2013,1,0,0,Night,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Night,2499,Medium
2013-11-19 22:00:00,279.37,6.220000000000027,0.0,0.0,64,,Clouds,broken clouds,22,19,11,2013,1,0,0,Night,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Night,1685,Medium
2013-11-19 23:00:00,279.68,6.53000000000003,0.0,0.0,64,,Clouds,broken clouds,23,19,11,2013,1,0,0,Night,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,Off Peak,990,Low
2013-11-20 00:00:00,280.28,7.129999999999996,0.0,0.0,64,,Clouds,broken clouds,0,20,11,2013,2,0,0,Night,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Off Peak,491,Low
2013-11-20 01:00:00,280.29,7.140000000000043,0.0,0.0,64,,Clouds,broken clouds,1,20,11,2013,2,0,0,Night,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Off Peak,322,Low
2013-11-20 02:00:00,280.29,7.140000000000043,0.0,0.0,64,,Clouds,broken clouds,2,20,11,2013,2,0,0,Night,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Off Peak,262,Low
2013-11-20 03:00:00,280.28,7.129999999999996,0.0,0.0,90,,Drizzle,light intensity drizzle,3,20,11,2013,2,0,0,Night,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Off Peak,355,Low
2013-11-20 04:00:00,280.41,7.260000000000048,0.0,0.0,90,,Clouds,overcast clouds,4,20,11,2013,2,0,0,Night,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Off Peak,811,Low
2013-11-20 05:00:00,280.15,7.0,0.0,0.0,90,,Clouds,overcast clouds,5,20,11,2013,2,0,0,Morning,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Off Peak,2832,Medium
2013-11-20 06:00:00,279.9,6.75,0.0,0.0,90,,Clouds,overcast clouds,6,20,11,2013,2,0,0,Morning,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Morning Peak,5990,Severe
2013-11-20 07:00:00,279.5,6.350000000000023,0.0,0.0,75,,Clouds,broken clouds,7,20,11,2013,2,0,1,Morning,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Morning Peak,7107,Severe
2013-11-20 08:00:00,279.5,6.350000000000023,0.0,0.0,90,,Clouds,overcast clouds,8,20,11,2013,2,0,1,Morning,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Morning Peak,6150,Severe
2013-11-20 09:00:00,280.17,7.020000000000039,0.0,0.0,90,,Clouds,overcast clouds,9,20,11,2013,2,0,1,Morning,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Morning Peak,5290,Severe
2013-11-20 10:00:00,280.41,7.260000000000048,0.0,0.0,90,,Clouds,overcast clouds,10,20,11,2013,2,0,0,Morning,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Midday,4651,High
2013-11-20 11:00:00,280.66,7.510000000000048,0.0,0.0,90,,Clouds,overcast clouds,11,20,11,2013,2,0,0,Morning,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Midday,4838,High
2013-11-20 12:00:00,280.83,7.680000000000007,0.0,0.0,90,,Clouds,overcast clouds,12,20,11,2013,2,0,0,Afternoon,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Midday,4960,Severe
2013-11-20 13:00:00,280.17,7.020000000000039,0.0,0.0,90,,Clouds,overcast clouds,13,20,11,2013,2,0,0,Afternoon,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Midday,5079,Severe
2013-11-20 14:00:00,279.66,6.510000000000048,0.0,0.0,90,,Clouds,overcast clouds,14,20,11,2013,2,0,0,Afternoon,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Evening Peak,5319,Severe
2013-11-20 15:00:00,279.41,6.260000000000048,0.0,0.0,75,,Clouds,broken clouds,15,20,11,2013,2,0,0,Afternoon,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Evening Peak,6199,Severe
2013-11-20 16:00:00,278.55,5.400000000000034,0.0,0.0,90,,Clouds,overcast clouds,16,20,11,2013,2,0,1,Afternoon,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Evening Peak,6992,Severe
2013-11-20 17:00:00,277.41,4.260000000000048,0.0,0.0,40,,Clouds,scattered clouds,17,20,11,2013,2,0,1,Evening,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Evening Peak,6578,Severe
2013-11-20 18:00:00,276.55,3.400000000000034,0.0,0.0,90,,Clouds,overcast clouds,18,20,11,2013,2,0,1,Evening,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Night,4982,Severe
2013-11-20 19:00:00,276.4,3.25,0.0,0.0,90,,Haze,haze,19,20,11,2013,2,0,1,Evening,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Night,3487,High
2013-11-20 20:00:00,276.83,3.680000000000007,0.0,0.0,90,,Clouds,overcast clouds,20,20,11,2013,2,0,0,Evening,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Night,3082,Medium
2013-11-20 21:00:00,276.55,3.400000000000034,0.0,0.0,90,,Haze,haze,21,20,11,2013,2,0,0,Night,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Night,3008,Medium
2013-11-20 21:00:00,276.55,3.400000000000034,0.0,0.0,90,,Mist,mist,21,20,11,2013,2,0,0,Night,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Night,3008,Medium
2013-11-20 22:00:00,276.4,3.25,0.0,0.0,90,,Mist,mist,22,20,11,2013,2,0,0,Night,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Night,1795,Medium
2013-11-20 23:00:00,276.35,3.200000000000045,0.0,0.0,90,,Mist,mist,23,20,11,2013,2,0,0,Night,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Off Peak,1010,Low
2013-11-20 23:00:00,276.35,3.200000000000045,0.0,0.0,90,,Haze,haze,23,20,11,2013,2,0,0,Night,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,Off Peak,1010,Low
2013-11-21 00:00:00,276.15,3.0,0.0,0.0,90,,Mist,mist,0,21,11,2013,3,0,0,Night,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,Off Peak,585,Low
2013-11-21 01:00:00,276.4,3.25,0.0,0.0,90,,Mist,mist,1,21,11,2013,3,0,0,Night,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,Off Peak,339,Low
2013-11-21 02:00:00,276.15,3.0,0.0,0.0,90,,Mist,mist,2,21,11,2013,3,0,0,Night,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,Off Peak,289,Low
2013-11-21 03:00:00,276.48,3.330000000000041,0.0,0.0,90,,Mist,mist,3,21,11,2013,3,0,0,Night,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,Off Peak,361,Low
2013-11-21 04:00:00,276.15,3.0,0.0,0.0,90,,Mist,mist,4,21,11,2013,3,0,0,Night,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,Off Peak,806,Low
2013-11-21 05:00:00,275.77,2.6200000000000045,0.0,0.0,90,,Mist,mist,5,21,11,2013,3,0,0,Morning,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,Off Peak,2786,Medium
2013-11-21 06:00:00,276.11,2.9600000000000364,0.0,0.0,90,,Mist,mist,6,21,11,2013,3,0,0,Morning,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,Morning Peak,5842,Severe
2013-11-21 07:00:00,273.79,0.6400000000000432,0.0,0.0,90,,Mist,mist,7,21,11,2013,3,0,1,Morning,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,Morning Peak,6485,Severe
