date_time,holiday,temp,temperature_celsius,rain_1h,snow_1h,clouds_all,weather_main,weather_description,hour,day,month,year,day_of_week,day_name,is_weekend,is_rush_hour,time_period,traffic_volume,congestion_level
2013-09-24 03:00:00,None,285.43,12.28000000000003,0.0,0.0,1,Clear,sky is clear,3,24,9,2013,1,Tuesday,0,0,Night,376,Low
2013-09-24 06:00:00,None,284.13,10.980000000000018,0.0,0.0,88,Clouds,overcast clouds,6,24,9,2013,1,Tuesday,0,0,Morning,6004,Severe
2013-09-24 09:00:00,None,285.64,12.490000000000009,0.0,0.0,12,Clouds,few clouds,9,24,9,2013,1,Tuesday,0,1,Morning,5488,Severe
2013-09-24 12:00:00,None,292.28,19.129999999999995,0.0,0.0,48,Clouds,scattered clouds,12,24,9,2013,1,Tuesday,0,0,Afternoon,5046,Severe
2013-09-24 13:00:00,None,294.06,20.910000000000025,0.0,0.0,48,Clouds,scattered clouds,13,24,9,2013,1,Tuesday,0,0,Afternoon,4981,Severe
2013-09-24 14:00:00,None,295.72,22.57000000000005,0.0,0.0,48,Clouds,scattered clouds,14,24,9,2013,1,Tuesday,0,0,Afternoon,5464,Severe
2013-09-24 15:00:00,None,296.3,23.150000000000034,0.0,0.0,36,Clouds,scattered clouds,15,24,9,2013,1,Tuesday,0,0,Afternoon,6069,Severe
2013-09-24 18:00:00,None,295.57,22.420000000000016,0.0,0.0,68,Clouds,broken clouds,18,24,9,2013,1,Tuesday,0,1,Evening,4887,High
2013-09-24 20:00:00,None,290.63,17.480000000000018,0.0,0.0,68,Clouds,broken clouds,20,24,9,2013,1,Tuesday,0,0,Evening,3283,Medium
2013-09-24 21:00:00,None,289.22,16.07000000000005,0.0,0.0,0,Clear,Sky is Clear,21,24,9,2013,1,Tuesday,0,0,Night,2657,Medium
2013-09-24 23:00:00,None,287.34,14.189999999999998,0.0,0.0,0,Mist,mist,23,24,9,2013,1,Tuesday,0,0,Night,1127,Low
2013-09-25 00:00:00,None,286.29,13.140000000000043,0.0,0.0,0,Mist,mist,0,25,9,2013,2,Wednesday,0,0,Night,565,Low
2013-09-25 02:00:00,None,284.89,11.740000000000009,0.0,0.0,0,Mist,mist,2,25,9,2013,2,Wednesday,0,0,Night,241,Low
2013-09-25 03:00:00,None,284.18,11.03000000000003,0.0,0.0,0,Mist,mist,3,25,9,2013,2,Wednesday,0,0,Night,391,Low
2013-09-25 04:00:00,None,283.67,10.520000000000039,0.0,0.0,0,Mist,mist,4,25,9,2013,2,Wednesday,0,0,Night,833,Low
2013-09-25 05:00:00,None,283.25,10.100000000000023,0.0,0.0,0,Mist,mist,5,25,9,2013,2,Wednesday,0,0,Morning,2895,Medium
2013-09-25 05:00:00,None,283.25,10.100000000000023,0.0,0.0,0,Fog,fog,5,25,9,2013,2,Wednesday,0,0,Morning,2895,Medium
2013-09-25 06:00:00,None,283.35,10.200000000000045,0.0,0.0,0,Fog,fog,6,25,9,2013,2,Wednesday,0,0,Morning,5080,Severe
2013-09-25 08:00:00,None,283.29,10.140000000000043,0.51,0.0,0,Rain,light rain,8,25,9,2013,2,Wednesday,0,1,Morning,5674,Severe
2013-09-25 08:00:00,None,283.29,10.140000000000043,0.51,0.0,0,Mist,mist,8,25,9,2013,2,Wednesday,0,1,Morning,5674,Severe
2013-09-25 09:00:00,None,285.55,12.400000000000034,0.0,0.0,0,Clear,Sky is Clear,9,25,9,2013,2,Wednesday,0,1,Morning,5799,Severe
2013-09-25 11:00:00,None,290.9,17.75,0.0,0.0,0,Clear,Sky is Clear,11,25,9,2013,2,Wednesday,0,0,Morning,4828,High
2013-09-25 12:00:00,None,294.72,21.57000000000005,0.0,0.0,0,Clear,Sky is Clear,12,25,9,2013,2,Wednesday,0,0,Afternoon,4999,Severe
2013-09-25 14:00:00,None,295.36,22.210000000000036,0.0,0.0,0,Clear,Sky is Clear,14,25,9,2013,2,Wednesday,0,0,Afternoon,5496,Severe
2013-09-25 15:00:00,None,295.76,22.610000000000014,0.0,0.0,0,Clear,Sky is Clear,15,25,9,2013,2,Wednesday,0,0,Afternoon,6000,Severe
2013-09-25 18:00:00,None,294.41,21.260000000000048,0.0,0.0,0,Clear,Sky is Clear,18,25,9,2013,2,Wednesday,0,1,Evening,4695,High
2013-09-25 20:00:00,None,291.15,18.0,0.0,0.0,0,Clear,Sky is Clear,20,25,9,2013,2,Wednesday,0,0,Evening,3119,Medium
2013-09-25 21:00:00,None,289.99,16.840000000000032,0.0,0.0,0,Clear,Sky is Clear,21,25,9,2013,2,Wednesday,0,0,Night,2673,Medium
2013-09-26 00:00:00,None,287.58,14.430000000000007,0.0,0.0,0,Clear,Sky is Clear,0,26,9,2013,3,Thursday,0,0,Night,538,Low
2013-09-26 02:00:00,None,287.06,13.910000000000025,0.0,0.0,0,Clear,Sky is Clear,2,26,9,2013,3,Thursday,0,0,Night,270,Low
2013-09-26 03:00:00,None,287.05,13.900000000000034,0.0,0.0,0,Clear,Sky is Clear,3,26,9,2013,3,Thursday,0,0,Night,361,Low
2013-09-26 04:00:00,None,287.08,13.930000000000007,0.0,0.0,0,Clear,Sky is Clear,4,26,9,2013,3,Thursday,0,0,Night,862,Low
2013-09-26 05:00:00,None,286.92,13.770000000000039,0.0,0.0,0,Clear,Sky is Clear,5,26,9,2013,3,Thursday,0,0,Morning,2971,Medium
2013-09-26 06:00:00,None,286.86,13.710000000000036,0.0,0.0,0,Clear,Sky is Clear,6,26,9,2013,3,Thursday,0,0,Morning,5476,Severe
2013-09-26 07:00:00,None,286.47,13.32000000000005,0.0,0.0,0,Clear,Sky is Clear,7,26,9,2013,3,Thursday,0,1,Morning,5924,Severe
2013-09-26 08:00:00,None,286.77,13.620000000000005,0.0,0.0,0,Clear,Sky is Clear,8,26,9,2013,3,Thursday,0,1,Morning,5454,Severe
2013-09-26 09:00:00,None,288.26,15.110000000000014,0.0,0.0,0,Clear,Sky is Clear,9,26,9,2013,3,Thursday,0,1,Morning,5246,Severe
2013-09-26 10:00:00,None,289.9,16.75,0.0,0.0,0,Clear,Sky is Clear,10,26,9,2013,3,Thursday,0,0,Morning,4715,High
2013-09-26 11:00:00,None,292.21,19.060000000000002,0.0,0.0,0,Clear,Sky is Clear,11,26,9,2013,3,Thursday,0,0,Morning,4956,Severe
2013-09-26 12:00:00,None,294.93,21.78000000000003,0.0,0.0,0,Clear,Sky is Clear,12,26,9,2013,3,Thursday,0,0,Afternoon,5058,Severe
2013-09-26 13:00:00,None,296.76,23.610000000000014,0.0,0.0,0,Clear,Sky is Clear,13,26,9,2013,3,Thursday,0,0,Afternoon,5160,Severe
2013-09-26 14:00:00,None,298.32,25.170000000000016,0.0,0.0,0,Clear,Sky is Clear,14,26,9,2013,3,Thursday,0,0,Afternoon,5755,Severe
2013-09-26 15:00:00,None,299.14,25.99000000000001,0.0,0.0,0,Clear,Sky is Clear,15,26,9,2013,3,Thursday,0,0,Afternoon,6145,Severe
2013-09-26 16:00:00,None,299.63,26.480000000000018,0.0,0.0,0,Clear,Sky is Clear,16,26,9,2013,3,Thursday,0,1,Afternoon,6709,Severe
2013-09-26 17:00:00,None,299.74,26.590000000000032,0.0,0.0,0,Clear,Sky is Clear,17,26,9,2013,3,Thursday,0,1,Evening,5998,Severe
2013-09-26 18:00:00,None,299.31,26.160000000000025,0.0,0.0,0,Clear,Sky is Clear,18,26,9,2013,3,Thursday,0,1,Evening,5240,Severe
2013-09-26 20:00:00,None,296.73,23.58000000000004,0.0,0.0,0,Clear,Sky is Clear,20,26,9,2013,3,Thursday,0,0,Evening,3321,Medium
2013-09-26 21:00:00,None,295.6,22.450000000000045,0.0,0.0,0,Clear,Sky is Clear,21,26,9,2013,3,Thursday,0,0,Night,2766,Medium
2013-09-26 22:00:00,None,294.8,21.650000000000034,0.0,0.0,0,Clear,Sky is Clear,22,26,9,2013,3,Thursday,0,0,Night,2471,Medium
2013-09-26 23:00:00,None,294.33,21.180000000000007,0.0,0.0,0,Clear,Sky is Clear,23,26,9,2013,3,Thursday,0,0,Night,1283,Medium
2013-09-27 00:00:00,None,293.79,20.640000000000043,0.0,0.0,0,Clear,Sky is Clear,0,27,9,2013,4,Friday,0,0,Night,680,Low
2013-09-27 01:00:00,None,293.27,20.120000000000005,0.0,0.0,0,Clear,Sky is Clear,1,27,9,2013,4,Friday,0,0,Night,385,Low
2013-09-27 02:00:00,None,293.09,19.939999999999998,0.0,0.0,0,Clear,Sky is Clear,2,27,9,2013,4,Friday,0,0,Night,315,Low
2013-09-27 03:00:00,None,292.87,19.720000000000027,0.0,0.0,0,Clear,Sky is Clear,3,27,9,2013,4,Friday,0,0,Night,385,Low
2013-09-27 04:00:00,None,292.58,19.430000000000007,0.0,0.0,0,Clear,Sky is Clear,4,27,9,2013,4,Friday,0,0,Night,853,Low
2013-09-27 05:00:00,None,292.28,19.129999999999995,0.0,0.0,0,Clear,Sky is Clear,5,27,9,2013,4,Friday,0,0,Morning,2796,Medium
2013-09-27 06:00:00,None,291.93,18.78000000000003,0.0,0.0,0,Clear,Sky is Clear,6,27,9,2013,4,Friday,0,0,Morning,5818,Severe
2013-09-27 07:00:00,None,292.25,19.100000000000023,0.0,0.0,0,Clear,Sky is Clear,7,27,9,2013,4,Friday,0,1,Morning,6231,Severe
2013-09-27 08:00:00,None,292.25,19.100000000000023,0.0,0.0,0,Clear,Sky is Clear,8,27,9,2013,4,Friday,0,1,Morning,5913,Severe
2013-09-27 09:00:00,None,292.9,19.75,0.0,0.0,64,Clouds,broken clouds,9,27,9,2013,4,Friday,0,1,Morning,5147,Severe
2013-09-27 11:00:00,None,294.08,20.930000000000007,0.51,0.0,64,Rain,light rain,11,27,9,2013,4,Friday,0,0,Morning,5320,Severe
2013-09-27 12:00:00,None,294.77,21.620000000000005,0.51,0.0,64,Rain,light rain,12,27,9,2013,4,Friday,0,0,Afternoon,5468,Severe
2013-09-27 14:00:00,None,297.09,23.939999999999998,0.25,0.0,64,Rain,light rain,14,27,9,2013,4,Friday,0,0,Afternoon,5717,Severe
2013-09-27 15:00:00,None,299.83,26.680000000000007,0.0,0.0,24,Clouds,few clouds,15,27,9,2013,4,Friday,0,0,Afternoon,6213,Severe
2013-09-27 16:00:00,None,300.96,27.810000000000002,0.0,0.0,24,Clouds,few clouds,16,27,9,2013,4,Friday,0,1,Afternoon,6637,Severe
2013-09-27 17:00:00,None,300.7,27.55000000000001,0.0,0.0,24,Clouds,few clouds,17,27,9,2013,4,Friday,0,1,Evening,6162,Severe
2013-09-27 18:00:00,None,300.13,26.980000000000018,0.0,0.0,24,Clouds,few clouds,18,27,9,2013,4,Friday,0,1,Evening,5486,Severe
2013-09-27 19:00:00,None,298.63,25.480000000000018,0.0,0.0,1,Clear,sky is clear,19,27,9,2013,4,Friday,0,1,Evening,3964,High
2013-09-27 20:00:00,None,298.5,25.350000000000023,0.0,0.0,1,Clear,sky is clear,20,27,9,2013,4,Friday,0,0,Evening,3301,Medium
2013-09-27 21:00:00,None,298.4,25.25,0.0,0.0,1,Clear,sky is clear,21,27,9,2013,4,Friday,0,0,Night,3132,Medium
2013-09-27 22:00:00,None,297.41,24.260000000000048,0.0,0.0,1,Clear,sky is clear,22,27,9,2013,4,Friday,0,0,Night,2670,Medium
2013-09-27 23:00:00,None,296.65,23.5,0.0,0.0,1,Clear,sky is clear,23,27,9,2013,4,Friday,0,0,Night,1938,Medium
2013-09-28 00:00:00,None,296.41,23.260000000000048,0.0,0.0,1,Clear,sky is clear,0,28,9,2013,5,Saturday,1,0,Night,1332,Medium
2013-09-28 01:00:00,None,295.41,22.260000000000048,0.0,0.0,1,Clear,sky is clear,1,28,9,2013,5,Saturday,1,0,Night,709,Low
2013-09-28 02:00:00,None,294.65,21.5,0.0,0.0,1,Clear,sky is clear,2,28,9,2013,5,Saturday,1,0,Night,574,Low
2013-09-28 04:00:00,None,293.9,20.75,0.0,0.0,40,Clouds,scattered clouds,4,28,9,2013,5,Saturday,1,0,Night,432,Low
2013-09-28 05:00:00,None,293.41,20.260000000000048,0.0,0.0,40,Clouds,scattered clouds,5,28,9,2013,5,Saturday,1,0,Morning,879,Low
2013-09-28 06:00:00,None,293.41,20.260000000000048,0.0,0.0,75,Clouds,broken clouds,6,28,9,2013,5,Saturday,1,0,Morning,1451,Medium
2013-09-28 07:00:00,None,293.5,20.350000000000023,0.0,0.0,75,Clouds,broken clouds,7,28,9,2013,5,Saturday,1,1,Morning,2367,Medium
2013-09-28 08:00:00,None,292.84,19.689999999999998,0.0,0.0,90,Rain,moderate rain,8,28,9,2013,5,Saturday,1,1,Morning,3575,High
2013-09-28 09:00:00,None,292.16,19.010000000000048,0.0,0.0,90,Rain,moderate rain,9,28,9,2013,5,Saturday,1,1,Morning,4050,High
2013-09-28 10:00:00,None,291.98,18.83000000000004,0.0,0.0,90,Mist,mist,10,28,9,2013,5,Saturday,1,0,Morning,4621,High
2013-09-28 10:00:00,None,291.98,18.83000000000004,0.0,0.0,90,Rain,light rain,10,28,9,2013,5,Saturday,1,0,Morning,4621,High
2013-09-28 11:00:00,None,286.55,13.400000000000034,0.0,0.0,90,Rain,moderate rain,11,28,9,2013,5,Saturday,1,0,Morning,5208,Severe
2013-09-28 11:00:00,None,286.55,13.400000000000034,0.0,0.0,90,Mist,mist,11,28,9,2013,5,Saturday,1,0,Morning,5208,Severe
2013-09-28 13:00:00,None,286.43,13.28000000000003,0.0,0.0,90,Rain,moderate rain,13,28,9,2013,5,Saturday,1,0,Afternoon,5084,Severe
2013-09-28 14:00:00,None,287.15,14.0,0.0,0.0,90,Rain,light rain,14,28,9,2013,5,Saturday,1,0,Afternoon,4642,High
2013-09-28 15:00:00,None,287.81,14.660000000000025,0.0,0.0,90,Clouds,overcast clouds,15,28,9,2013,5,Saturday,1,0,Afternoon,4564,High
2013-09-28 16:00:00,None,287.83,14.680000000000007,0.0,0.0,90,Clouds,overcast clouds,16,28,9,2013,5,Saturday,1,1,Afternoon,4390,High
2013-09-28 18:00:00,None,287.48,14.330000000000041,0.0,0.0,40,Clouds,scattered clouds,18,28,9,2013,5,Saturday,1,1,Evening,4021,High
2013-09-28 19:00:00,None,286.15,13.0,0.0,0.0,1,Clear,sky is clear,19,28,9,2013,5,Saturday,1,1,Evening,3615,High
2013-09-28 20:00:00,None,283.49,10.340000000000032,0.0,0.0,1,Clear,sky is clear,20,28,9,2013,5,Saturday,1,0,Evening,2929,Medium
2013-09-28 22:00:00,None,282.39,9.240000000000009,0.0,0.0,1,Clear,sky is clear,22,28,9,2013,5,Saturday,1,0,Night,2752,Medium
2013-09-28 23:00:00,None,281.9,8.75,0.0,0.0,1,Clear,sky is clear,23,28,9,2013,5,Saturday,1,0,Night,3035,Medium
2013-09-29 00:00:00,None,282.14,8.990000000000009,0.0,0.0,1,Clear,sky is clear,0,29,9,2013,6,Sunday,1,0,Night,1785,Medium
2013-09-29 01:00:00,None,281.4,8.25,0.0,0.0,1,Clear,sky is clear,1,29,9,2013,6,Sunday,1,0,Night,927,Low
2013-09-29 02:00:00,None,281.66,8.510000000000048,0.0,0.0,1,Clear,sky is clear,2,29,9,2013,6,Sunday,1,0,Night,722,Low
2013-09-29 03:00:00,None,281.64,8.490000000000009,0.0,0.0,1,Clear,sky is clear,3,29,9,2013,6,Sunday,1,0,Night,393,Low
2013-09-29 04:00:00,None,281.38,8.230000000000018,0.0,0.0,1,Clear,sky is clear,4,29,9,2013,6,Sunday,1,0,Night,329,Low
2013-09-29 05:00:00,None,280.64,7.490000000000009,0.0,0.0,1,Clear,sky is clear,5,29,9,2013,6,Sunday,1,0,Morning,543,Low
2013-09-29 06:00:00,None,280.13,6.980000000000018,0.0,0.0,1,Clear,sky is clear,6,29,9,2013,6,Sunday,1,0,Morning,903,Low
2013-09-29 07:00:00,None,279.8,6.650000000000034,0.0,0.0,1,Clear,sky is clear,7,29,9,2013,6,Sunday,1,1,Morning,1401,Medium
2013-09-29 08:00:00,None,282.16,9.010000000000048,0.0,0.0,1,Clear,sky is clear,8,29,9,2013,6,Sunday,1,1,Morning,2172,Medium
2013-09-29 10:00:00,None,288.17,15.020000000000039,0.0,0.0,1,Clear,sky is clear,10,29,9,2013,6,Sunday,1,0,Morning,4039,High
2013-09-29 11:00:00,None,290.83,17.680000000000007,0.0,0.0,1,Clear,sky is clear,11,29,9,2013,6,Sunday,1,0,Morning,4518,High
2013-09-29 12:00:00,None,293.83,20.680000000000007,0.0,0.0,1,Clear,sky is clear,12,29,9,2013,6,Sunday,1,0,Afternoon,4736,High
2013-09-29 13:00:00,None,294.83,21.680000000000007,0.0,0.0,1,Clear,sky is clear,13,29,9,2013,6,Sunday,1,0,Afternoon,4384,High
2013-09-29 14:00:00,None,296.48,23.33000000000004,0.0,0.0,1,Clear,sky is clear,14,29,9,2013,6,Sunday,1,0,Afternoon,4241,High
2013-09-29 16:00:00,None,297.8,24.650000000000034,0.0,0.0,1,Clear,sky is clear,16,29,9,2013,6,Sunday,1,1,Afternoon,4724,High
2013-09-29 17:00:00,None,297.15,24.0,0.0,0.0,1,Clear,sky is clear,17,29,9,2013,6,Sunday,1,1,Evening,4794,High
2013-09-29 18:00:00,None,294.83,21.680000000000007,0.0,0.0,1,Clear,sky is clear,18,29,9,2013,6,Sunday,1,1,Evening,4483,High
2013-09-29 19:00:00,None,292.15,19.0,0.0,0.0,1,Clear,sky is clear,19,29,9,2013,6,Sunday,1,1,Evening,3837,High
2013-09-29 20:00:00,None,291.15,18.0,0.0,0.0,1,Clear,sky is clear,20,29,9,2013,6,Sunday,1,0,Evening,2955,Medium
2013-09-29 21:00:00,None,291.14,17.99000000000001,0.0,0.0,1,Clear,sky is clear,21,29,9,2013,6,Sunday,1,0,Night,2453,Medium
2013-09-29 22:00:00,None,291.65,18.5,0.0,0.0,1,Clear,sky is clear,22,29,9,2013,6,Sunday,1,0,Night,1674,Medium
2013-09-29 23:00:00,None,291.16,18.010000000000048,0.0,0.0,1,Clear,sky is clear,23,29,9,2013,6,Sunday,1,0,Night,1028,Low
2013-09-30 00:00:00,None,290.65,17.5,0.0,0.0,1,Clear,sky is clear,0,30,9,2013,0,Monday,0,0,Night,556,Low
2013-09-30 01:00:00,None,289.91,16.760000000000048,0.0,0.0,1,Clear,sky is clear,1,30,9,2013,0,Monday,0,0,Night,316,Low
2013-09-30 02:00:00,None,289.91,16.760000000000048,0.0,0.0,1,Clear,sky is clear,2,30,9,2013,0,Monday,0,0,Night,270,Low
2013-09-30 04:00:00,None,289.65,16.5,0.0,0.0,1,Clear,sky is clear,4,30,9,2013,0,Monday,0,0,Night,818,Low
2013-09-30 05:00:00,None,288.65,15.5,0.0,0.0,1,Clear,sky is clear,5,30,9,2013,0,Monday,0,0,Morning,2879,Medium
2013-09-30 07:00:00,None,287.5,14.350000000000023,0.0,0.0,1,Clear,sky is clear,7,30,9,2013,0,Monday,0,1,Morning,6469,Severe
2013-09-30 12:00:00,None,294.13,20.980000000000018,0.0,0.0,1,Clear,sky is clear,12,30,9,2013,0,Monday,0,0,Afternoon,4921,High
2013-09-30 17:00:00,None,298.55,25.400000000000034,0.0,0.0,0,Clear,Sky is Clear,17,30,9,2013,0,Monday,0,1,Evening,5951,Severe
2013-09-30 20:00:00,None,294.08,20.930000000000007,0.0,0.0,0,Clear,Sky is Clear,20,30,9,2013,0,Monday,0,0,Evening,2741,Medium
2013-09-30 21:00:00,None,293.39,20.24000000000001,0.0,0.0,0,Clear,Sky is Clear,21,30,9,2013,0,Monday,0,0,Night,2232,Medium
2013-09-30 23:00:00,None,292.76,19.610000000000014,0.0,0.0,0,Clear,Sky is Clear,23,30,9,2013,0,Monday,0,0,Night,1848,Medium
2013-10-01 21:00:00,None,285.52,12.370000000000005,0.0,0.0,0,Clear,Sky is Clear,21,1,10,2013,1,Tuesday,0,0,Night,2670,Medium
2013-10-01 23:00:00,None,282.93,9.78000000000003,0.0,0.0,0,Clear,Sky is Clear,23,1,10,2013,1,Tuesday,0,0,Night,1299,Medium
2013-10-02 23:00:00,None,286.63,13.480000000000018,2.37,0.0,88,Mist,mist,23,2,10,2013,2,Wednesday,0,0,Night,899,Low
2013-10-02 23:00:00,None,286.63,13.480000000000018,2.37,0.0,88,Rain,moderate rain,23,2,10,2013,2,Wednesday,0,0,Night,899,Low
2013-10-02 23:00:00,None,286.63,13.480000000000018,2.37,0.0,88,Thunderstorm,proximity thunderstorm,23,2,10,2013,2,Wednesday,0,0,Night,899,Low
2013-10-03 02:00:00,None,286.63,13.480000000000018,0.0,0.0,92,Rain,light rain,2,3,10,2013,3,Thursday,0,0,Night,273,Low
2013-10-03 03:00:00,None,286.46,13.310000000000002,0.0,0.0,92,Rain,moderate rain,3,3,10,2013,3,Thursday,0,0,Night,369,Low
2013-10-03 05:00:00,None,286.12,12.970000000000027,0.0,0.0,92,Rain,light rain,5,3,10,2013,3,Thursday,0,0,Morning,2899,Medium
2013-10-03 05:00:00,None,286.12,12.970000000000027,0.0,0.0,92,Mist,mist,5,3,10,2013,3,Thursday,0,0,Morning,2899,Medium
2013-10-03 06:00:00,None,286.34,13.189999999999998,0.0,0.0,92,Rain,moderate rain,6,3,10,2013,3,Thursday,0,0,Morning,6133,Severe
2013-10-03 08:00:00,None,286.73,13.580000000000041,0.0,0.0,92,Mist,mist,8,3,10,2013,3,Thursday,0,1,Morning,5810,Severe
2013-10-03 09:00:00,None,286.25,13.100000000000023,0.0,0.0,92,Drizzle,drizzle,9,3,10,2013,3,Thursday,0,1,Morning,5320,Severe
2013-10-03 09:00:00,None,286.25,13.100000000000023,0.0,0.0,92,Mist,mist,9,3,10,2013,3,Thursday,0,1,Morning,5320,Severe
2013-10-03 11:00:00,None,286.64,13.490000000000009,0.38,0.0,90,Drizzle,drizzle,11,3,10,2013,3,Thursday,0,0,Morning,4853,High
2013-10-03 11:00:00,None,286.64,13.490000000000009,0.38,0.0,90,Mist,mist,11,3,10,2013,3,Thursday,0,0,Morning,4853,High
2013-10-03 11:00:00,None,286.64,13.490000000000009,0.38,0.0,90,Rain,light rain,11,3,10,2013,3,Thursday,0,0,Morning,4853,High
2013-10-03 12:00:00,None,286.77,13.620000000000005,2.03,0.0,92,Rain,moderate rain,12,3,10,2013,3,Thursday,0,0,Afternoon,5339,Severe
2013-10-03 12:00:00,None,286.77,13.620000000000005,2.03,0.0,92,Mist,mist,12,3,10,2013,3,Thursday,0,0,Afternoon,5339,Severe
2013-10-03 12:00:00,None,286.77,13.620000000000005,2.03,0.0,92,Thunderstorm,proximity thunderstorm,12,3,10,2013,3,Thursday,0,0,Afternoon,5339,Severe
2013-10-03 14:00:00,None,287.27,14.120000000000005,0.25,0.0,92,Rain,light rain,14,3,10,2013,3,Thursday,0,0,Afternoon,5272,Severe
2013-10-03 14:00:00,None,287.27,14.120000000000005,0.25,0.0,92,Thunderstorm,proximity thunderstorm with drizzle,14,3,10,2013,3,Thursday,0,0,Afternoon,5272,Severe
2013-10-03 15:00:00,None,287.68,14.53000000000003,0.25,0.0,92,Rain,light rain,15,3,10,2013,3,Thursday,0,0,Afternoon,6257,Severe
2013-10-03 17:00:00,None,287.56,14.410000000000025,0.89,0.0,92,Rain,light rain,17,3,10,2013,3,Thursday,0,1,Evening,6529,Severe
2013-10-03 18:00:00,None,286.92,13.770000000000039,0.51,0.0,76,Rain,light rain,18,3,10,2013,3,Thursday,0,1,Evening,4759,High
2013-10-03 19:00:00,None,287.1,13.950000000000045,0.0,0.0,76,Mist,mist,19,3,10,2013,3,Thursday,0,1,Evening,3560,High
2013-10-03 20:00:00,None,286.67,13.520000000000039,0.0,0.0,76,Rain,light rain,20,3,10,2013,3,Thursday,0,0,Evening,3210,Medium
2013-10-03 21:00:00,None,286.88,13.730000000000018,0.0,0.0,92,Rain,light rain,21,3,10,2013,3,Thursday,0,0,Night,3179,Medium
2013-10-03 22:00:00,None,286.79,13.640000000000043,0.0,0.0,92,Rain,light rain,22,3,10,2013,3,Thursday,0,0,Night,4151,High
2013-10-03 23:00:00,None,286.33,13.180000000000007,0.0,0.0,92,Drizzle,light intensity drizzle,23,3,10,2013,3,Thursday,0,0,Night,1409,Medium
2013-10-03 23:00:00,None,286.33,13.180000000000007,0.0,0.0,92,Mist,mist,23,3,10,2013,3,Thursday,0,0,Night,1409,Medium
2013-10-04 00:00:00,None,285.77,12.620000000000005,0.25,0.0,92,Rain,light rain,0,4,10,2013,4,Friday,0,0,Night,754,Low
2013-10-04 00:00:00,None,285.77,12.620000000000005,0.25,0.0,92,Drizzle,light intensity drizzle,0,4,10,2013,4,Friday,0,0,Night,754,Low
2013-10-04 02:00:00,None,285.39,12.240000000000009,0.25,0.0,92,Rain,light rain,2,4,10,2013,4,Friday,0,0,Night,343,Low
2013-10-04 03:00:00,None,285.48,12.330000000000041,0.0,0.0,92,Mist,mist,3,4,10,2013,4,Friday,0,0,Night,385,Low
2013-10-04 05:00:00,None,285.46,12.310000000000002,0.0,0.0,92,Clouds,overcast clouds,5,4,10,2013,4,Friday,0,0,Morning,2717,Medium
2013-10-04 06:00:00,None,285.59,12.439999999999998,0.0,0.0,92,Clouds,overcast clouds,6,4,10,2013,4,Friday,0,0,Morning,5845,Severe
2013-10-04 07:00:00,None,285.65,12.5,0.0,0.0,92,Mist,mist,7,4,10,2013,4,Friday,0,1,Morning,6680,Severe
2013-10-04 08:00:00,None,285.84,12.689999999999998,0.0,0.0,92,Clouds,overcast clouds,8,4,10,2013,4,Friday,0,1,Morning,5550,Severe
2013-10-04 09:00:00,None,285.58,12.430000000000007,0.0,0.0,92,Rain,light rain,9,4,10,2013,4,Friday,0,1,Morning,5158,Severe
2013-10-04 11:00:00,None,285.94,12.79000000000002,0.0,0.0,92,Drizzle,light intensity drizzle,11,4,10,2013,4,Friday,0,0,Morning,5221,Severe
2013-10-04 12:00:00,None,286.26,13.110000000000014,0.0,0.0,92,Mist,mist,12,4,10,2013,4,Friday,0,0,Afternoon,5789,Severe
2013-10-04 14:00:00,None,286.71,13.560000000000002,0.0,0.0,92,Clouds,overcast clouds,14,4,10,2013,4,Friday,0,0,Afternoon,6205,Severe
2013-10-04 15:00:00,None,287.23,14.080000000000041,0.0,0.0,92,Clouds,overcast clouds,15,4,10,2013,4,Friday,0,0,Afternoon,6448,Severe
2013-10-04 17:00:00,None,287.48,14.330000000000041,0.0,0.0,92,Drizzle,drizzle,17,4,10,2013,4,Friday,0,1,Evening,6183,Severe
2013-10-04 18:00:00,None,287.17,14.020000000000039,0.0,0.0,92,Clouds,overcast clouds,18,4,10,2013,4,Friday,0,1,Evening,5317,Severe
2013-10-04 19:00:00,None,287.02,13.870000000000005,0.0,0.0,92,Clouds,overcast clouds,19,4,10,2013,4,Friday,0,1,Evening,4324,High
2013-10-04 20:00:00,None,287.01,13.860000000000014,0.0,0.0,92,Clouds,overcast clouds,20,4,10,2013,4,Friday,0,0,Evening,3631,High
2013-10-04 21:00:00,None,286.7,13.550000000000011,0.64,0.0,92,Rain,light rain,21,4,10,2013,4,Friday,0,0,Night,3250,Medium
2013-10-04 21:00:00,None,286.7,13.550000000000011,0.64,0.0,92,Mist,mist,21,4,10,2013,4,Friday,0,0,Night,3250,Medium
2013-10-04 23:00:00,None,286.82,13.670000000000016,1.02,0.0,92,Mist,mist,23,4,10,2013,4,Friday,0,0,Night,1845,Medium
2013-10-04 23:00:00,None,286.82,13.670000000000016,1.02,0.0,92,Rain,moderate rain,23,4,10,2013,4,Friday,0,0,Night,1845,Medium
2013-10-05 00:00:00,None,286.93,13.78000000000003,3.98,0.0,92,Rain,moderate rain,0,5,10,2013,5,Saturday,1,0,Night,1065,Low
2013-10-05 00:00:00,None,286.93,13.78000000000003,3.98,0.0,92,Thunderstorm,proximity thunderstorm,0,5,10,2013,5,Saturday,1,0,Night,1065,Low
